,date,account_value
95,2022-02-16,1028370.80038863
96,2022-02-17,1011832.3162806588
97,2022-02-18,1004271.520298298
98,2022-02-22,1001750.3722079354
99,2022-02-23,996710.7337229806
100,2022-02-24,1000726.7191203195
101,2022-02-25,1031363.578563984
102,2022-02-28,1023568.7704203683
103,2022-03-01,1017899.1224787789
104,2022-03-02,1033257.7106745797
105,2022-03-03,1038534.1934474069
106,2022-03-04,1043734.2349360543
107,2022-03-07,1025543.0668223458
108,2022-03-08,1004595.4943736154
109,2022-03-09,1023573.0891688424
110,2022-03-10,1023181.4778788644
111,2022-03-11,1015541.6402476388
112,2022-03-14,1022706.1016047555
113,2022-03-15,1043100.8136561471
114,2022-03-16,1055622.2151530343
115,2022-03-17,1072320.555843647
116,2022-03-18,1078935.8176158029
117,2022-03-21,1078117.1166041452
118,2022-03-22,1078353.5141566354
119,2022-03-23,1058999.7244074899
120,2022-03-24,1071639.9586222726
121,2022-03-25,1076618.5597575265
122,2022-03-28,1084437.5953944284
123,2022-03-29,1090836.4702799874
124,2022-03-30,1092970.173298176
125,2022-03-31,1082304.395801838
126,2022-04-01,1090836.907230671
127,2022-04-04,1081751.9982112008
128,2022-04-05,1084041.9054453927
129,2022-04-06,1100553.2193492013
130,2022-04-07,1121726.0224726754
131,2022-04-08,1128443.1396601754
132,2022-04-11,1106004.9000895577
133,2022-04-12,1095262.23637801
134,2022-04-13,1100635.2260478097
135,2022-04-14,1095342.448208149
136,2022-04-18,1083256.710407551
137,2022-04-19,1093604.9575770455
138,2022-04-20,1108299.3098948556
139,2022-04-21,1096051.7069132882
140,2022-04-22,1056076.096294697
141,2022-04-25,1063183.6789591867
142,2022-04-26,1044460.8073542672
143,2022-04-27,1042170.8996317941
144,2022-04-28,1056550.9617350656
145,2022-04-29,1029373.2913783151
146,2022-05-02,1022975.3663752633
147,2022-05-03,1026216.4813731271
148,2022-05-04,1048971.5148737985
149,2022-05-05,1028588.3813136178
150,2022-05-06,1025351.6403849679
151,2022-05-09,998801.2695200997
152,2022-05-10,1002356.9131587106
153,2022-05-11,995721.897175129
154,2022-05-12,1005360.1732066232
155,2022-05-13,1016027.6125529367
156,2022-05-16,1023534.5562785226
157,2022-05-17,1037597.4680064279
158,2022-05-18,1010814.5801737863
159,2022-05-19,1013026.3753321725
160,2022-05-20,1025350.5480082589
161,2022-05-23,1034358.5042994577
162,2022-05-24,1037439.8759654122
163,2022-05-25,1037125.6227839547
164,2022-05-26,1041550.4394419747
165,2022-05-27,1058852.8472865182
166,2022-05-31,1044710.6075862008
167,2022-06-01,1029702.1156123239
168,2022-06-02,1037838.889614399
169,2022-06-03,1025673.9907801705
170,2022-06-06,1025831.9103129464
171,2022-06-07,1039185.2888072091
172,2022-06-08,1030969.5853236276
173,2022-06-09,1007662.6906779367
174,2022-06-10,991466.1953700143
175,2022-06-13,961442.0541041452
176,2022-06-14,952278.1640513497
177,2022-06-15,961914.4212992745
178,2022-06-16,947768.9759104806
179,2022-06-17,947211.9802973825
