,date,account_value
173,2022-06-09,1007635.5654761964
174,2022-06-10,991439.9941566163
175,2022-06-13,961417.0939490967
176,2022-06-14,952251.396427887
177,2022-06-15,961889.8343665772
178,2022-06-16,947747.5549247437
179,2022-06-17,947194.0092704468
180,2022-06-21,972692.9211852723
181,2022-06-22,986180.3044364625
182,2022-06-23,1008315.6590812379
183,2022-06-24,1025056.1317298585
184,2022-06-27,1028864.7078941041
185,2022-06-28,1010935.129090088
186,2022-06-29,1019741.242043274
187,2022-06-30,1017441.2756660157
188,2022-07-01,1028866.9199454957
189,2022-07-05,1022914.3647697144
190,2022-07-06,1029817.3881080323
191,2022-07-07,1034180.5258796387
192,2022-07-08,1037274.2871406251
193,2022-07-11,1034656.8029258423
194,2022-07-12,1021487.0799262696
195,2022-07-13,1011570.1424491578
196,2022-07-14,1008634.7876365357
197,2022-07-15,1032990.1842734986
198,2022-07-18,1011172.5997321778
199,2022-07-19,1028388.3047263795
200,2022-07-20,1018232.7808845215
201,2022-07-21,1034337.5804450684
202,2022-07-22,1030054.5708091431
203,2022-07-25,1035450.1742179566
204,2022-07-26,1040765.7494514161
205,2022-07-27,1047271.2816932374
206,2022-07-28,1053937.6650932007
207,2022-07-29,1050447.564156311
208,2022-08-01,1042673.007996338
209,2022-08-02,1038944.1136558228
210,2022-08-03,1048464.6728294068
211,2022-08-04,1043308.2283866578
212,2022-08-05,1042911.1156623536
213,2022-08-08,1045370.5654075318
214,2022-08-09,1042198.0407188111
215,2022-08-10,1053543.052376526
216,2022-08-11,1046720.4324729615
217,2022-08-12,1060128.9325874024
218,2022-08-15,1065444.7212684327
219,2022-08-16,1062588.9869620972
220,2022-08-17,1056401.0150306397
221,2022-08-18,1051720.6470039063
222,2022-08-19,1054576.555954712
223,2022-08-22,1040771.4930274659
224,2022-08-23,1026253.2098090821
225,2022-08-24,1027522.7254340821
226,2022-08-25,1038867.8114173585
227,2022-08-26,1009910.030739563
228,2022-08-29,1002849.5455177003
229,2022-08-30,996184.5495078736
230,2022-08-31,989837.3526847535
231,2022-09-01,1006101.7068259888
232,2022-09-02,991662.2450492554
233,2022-09-06,992614.452980774
234,2022-09-07,1008800.7552344971
235,2022-09-08,1026333.3573310548
236,2022-09-09,1035377.4516303712
237,2022-09-12,1042280.1253440552
238,2022-09-13,1007847.6741187745
239,2022-09-14,1008403.632996338
240,2022-09-15,1014034.3913810425
241,2022-09-16,1011178.1104667359
242,2022-09-19,1005731.1145255738
243,2022-09-20,993941.8843848878
244,2022-09-21,977453.4460151368
245,2022-09-22,982630.458473938
246,2022-09-23,977611.739258545
247,2022-09-26,968291.006798523
248,2022-09-27,965342.874352234
249,2022-09-28,986450.6822593384
250,2022-09-29,978164.4661185914
251,2022-09-30,964702.4487197571
252,2022-10-03,984537.0212562256
253,2022-10-04,1007397.8096397095
254,2022-10-05,1010741.5604942017
255,2022-10-06,997836.1448257142
256,2022-10-07,976727.8025977784
257,2022-10-10,970594.8680312806
258,2022-10-11,975771.7867782288
259,2022-10-12,970990.838085907
260,2022-10-13,993612.7746360474
261,2022-10-14,986921.33363797
262,2022-10-17,1002772.8305328065
263,2022-10-18,1008349.4339568787
264,2022-10-19,994250.6928756409
265,2022-10-20,985806.2616317444
266,2022-10-21,1007949.8986938172
267,2022-10-24,1027384.9095809632
268,2022-10-25,1035191.9167716675
269,2022-10-26,1046661.1945388489
270,2022-10-27,1041165.9466941529
271,2022-10-28,1058292.3199317628
272,2022-10-31,1057415.5820625
273,2022-11-01,1058053.0607612305
274,2022-11-02,1040051.8113258057
275,2022-11-03,1035671.2360694581
276,2022-11-04,1041963.9232185059
277,2022-11-07,1053113.7367026978
278,2022-11-08,1058370.9210059815
279,2022-11-09,1046980.5745856934
280,2022-11-10,1073586.5049522095
281,2022-11-11,1060443.5463187867
282,2022-11-14,1061398.592232483
283,2022-11-15,1060045.2740028077
284,2022-11-16,1059567.9512870484
285,2022-11-17,1059088.8606116944
286,2022-11-18,1071913.9745567017
287,2022-11-21,1072392.0728843384
288,2022-11-22,1081711.6303260499
289,2022-11-23,1086013.4131095582
290,2022-11-25,1092465.28342511
291,2022-11-28,1084260.732529419
292,2022-11-29,1081552.2655341798
293,2022-11-30,1107360.4595878297
294,2022-12-01,1110546.278610962
295,2022-12-02,1113413.3347785645
296,2022-12-05,1102739.9218833619
297,2022-12-06,1094377.0846030884
298,2022-12-07,1103377.2540595704
299,2022-12-08,1113333.7862250977
300,2022-12-09,1099076.0750358277
301,2022-12-12,1110786.2312781983
302,2022-12-13,1114211.4675910645
303,2022-12-14,1115963.624680298
304,2022-12-15,1095492.8432471924
305,2022-12-16,1079561.7714088135
306,2022-12-19,1075530.6206519776
307,2022-12-20,1075290.7584541016
308,2022-12-21,1089447.820999878
309,2022-12-22,1087927.7764976197
310,2022-12-23,1088568.2935950928
311,2022-12-27,1085769.3666541749
312,2022-12-28,1078730.8081901246
313,2022-12-29,1090487.9837043458
314,2022-12-30,1086568.3819663697
315,2023-01-03,1083449.302223938
316,2023-01-04,1086329.253334778
317,2023-01-05,1075210.6255653077
318,2023-01-06,1085129.3369376832
319,2023-01-09,1066974.809571045
320,2023-01-10,1075932.3883369141
321,2023-01-11,1082011.3207404786
322,2023-01-12,1078571.7929084473
323,2023-01-13,1083370.0359275513
324,2023-01-17,1078331.433487671
325,2023-01-18,1063134.030968445
326,2023-01-19,1065692.6969611817
327,2023-01-20,1071051.5702216798
328,2023-01-23,1074730.3940894776
329,2023-01-24,1067612.7662818604
330,2023-01-25,1067931.8061530762
331,2023-01-26,1069931.41749646
332,2023-01-27,1062653.523758667
333,2023-01-30,1053055.974350708
334,2023-01-31,1066652.4904334717
335,2023-02-01,1071691.3586051636
336,2023-02-02,1064413.4895637208
337,2023-02-03,1061292.85890271
338,2023-02-06,1055375.1131065064
339,2023-02-07,1062173.2135093384
340,2023-02-08,1059053.0012901002
341,2023-02-09,1049774.5706794434
342,2023-02-10,1059693.203270691
343,2023-02-13,1068491.1218269044
344,2023-02-14,1062172.5931098633
345,2023-02-15,1056894.5175178223
346,2023-02-16,1046337.1107032471
347,2023-02-17,1055695.1918265992
348,2023-02-21,1042017.587784546
349,2023-02-22,1038498.3258292847
350,2023-02-23,1041297.2183692628
351,2023-02-24,1027861.0224692994
352,2023-02-27,1024741.4380805665
353,2023-02-28,1017142.4364631348
354,2023-03-01,1015461.901947754
355,2023-03-02,1021701.3145072632
356,2023-03-03,1033139.1768272095
357,2023-03-06,1032659.6051414185
358,2023-03-07,1016023.2142722779
359,2023-03-08,1010585.2765052491
360,2023-03-09,1000347.5793388062
361,2023-03-10,992988.7106635743
362,2023-03-13,1002266.9641807252
363,2023-03-14,1011225.370156067
364,2023-03-15,1010346.5049598389
365,2023-03-16,1019784.3324897462
366,2023-03-17,1006667.3808295899
367,2023-03-20,1019425.8615958863
368,2023-03-21,1025606.832428711
369,2023-03-22,1010109.6742408448
370,2023-03-23,1008182.0297782593
371,2023-03-24,1022154.418038147
372,2023-03-27,1026329.5495460206
373,2023-03-28,1020147.4180534058
374,2023-03-29,1022958.4945609742
375,2023-03-30,1028498.7623908692
376,2023-03-31,1039498.9406058961
377,2023-04-03,1051140.5063102418
378,2023-04-04,1051301.2569282227
379,2023-04-05,1069448.5207679444
