,date,account_value
68,2022-01-07,1103865.808220623
69,2022-01-10,1097114.8571021538
70,2022-01-11,1107684.2046706658
71,2022-01-12,1114988.4647376519
72,2022-01-13,1092577.585301159
73,2022-01-14,1087486.428635357
74,2022-01-18,1066900.9648139458
75,2022-01-19,1047643.6747024042
76,2022-01-20,1028552.7740218622
77,2022-01-21,998394.3956878168
78,2022-01-24,1010402.2102439386
79,2022-01-25,993303.832630871
80,2022-01-26,988489.8552596552
81,2022-01-27,964529.3987739069
82,2022-01-28,985557.1117103082
83,2022-01-31,1023462.0071914179
84,2022-02-01,1029660.1019523126
85,2022-02-02,1023518.2631041986
86,2022-02-03,992198.1895720941
87,2022-02-04,1020419.5296676141
88,2022-02-07,1018317.0089309198
89,2022-02-08,1032649.349175213
90,2022-02-09,1046317.3851172907
91,2022-02-10,1028277.8246886713
92,2022-02-11,998728.2127768976
93,2022-02-14,1004427.3156287653
94,2022-02-15,1026894.0337455255
95,2022-02-16,1029826.6951491815
96,2022-02-17,1002268.8768546564
97,2022-02-18,996071.2963492853
98,2022-02-22,967020.1603667719
99,2022-02-23,934703.962532757
100,2022-02-24,956062.7933852655
101,2022-02-25,974988.7389609796
102,2022-02-28,981849.5033996088
103,2022-03-01,966962.9986197931
104,2022-03-02,987272.0171134454
105,2022-03-03,964916.4752624017
106,2022-03-04,949588.098053692
107,2022-03-07,903050.0410773737
108,2022-03-08,904931.1082122308
109,2022-03-09,934038.5343978388
110,2022-03-10,940678.5369498712
111,2022-03-11,922583.689182995
112,2022-03-14,907200.9772536737
113,2022-03-15,937580.4501769525
114,2022-03-16,969565.1288115961
115,2022-03-17,985723.4491660577
116,2022-03-18,1006474.1848494989
117,2022-03-21,998044.7667205316
118,2022-03-22,1022818.1152350885
119,2022-03-23,1010126.0802886469
120,2022-03-24,1017996.0987555963
121,2022-03-25,1016223.0875747186
122,2022-03-28,1043323.4851844293
123,2022-03-29,1061501.3732993584
124,2022-03-30,1045373.8057830316
125,2022-03-31,1025310.9472777826
126,2022-04-01,1026585.3751723749
127,2022-04-04,1049639.9161498528
128,2022-04-05,1025033.27184367
129,2022-04-06,998874.7328994257
130,2022-04-07,1003973.3943412286
131,2022-04-08,994718.5827720148
132,2022-04-11,976263.5236823541
133,2022-04-12,978424.4843146784
134,2022-04-13,1002753.9729926569
135,2022-04-14,988732.1591460687
136,2022-04-18,991725.2694137079
137,2022-04-19,1020488.7436530573
138,2022-04-20,1007354.3413093073
139,2022-04-21,997599.8589904291
140,2022-04-22,974433.3024299127
141,2022-04-25,981471.541413067
142,2022-04-26,931814.4165847284
143,2022-04-27,931925.1560981256
144,2022-04-28,951045.5283744318
145,2022-04-29,902718.0870940668
146,2022-05-02,915908.1368148309
147,2022-05-03,913636.275208233
148,2022-05-04,940460.5580031854
149,2022-05-05,887755.1020591242
150,2022-05-06,876504.6410949213
151,2022-05-09,839150.7138526422
152,2022-05-10,836656.4985854608
153,2022-05-11,806673.9926383478
154,2022-05-12,812215.7812736017
155,2022-05-13,844193.6597297174
156,2022-05-16,825960.0309684259
157,2022-05-17,846798.8601043207
158,2022-05-18,791433.3495757562
159,2022-05-19,791987.32136607
160,2022-05-20,778187.6524779779
161,2022-05-23,784007.8199775202
162,2022-05-24,763835.0012404901
163,2022-05-25,785393.5656402094
164,2022-05-26,823911.2104804498
165,2022-05-27,852175.9609229547
166,2022-05-31,856498.669148205
167,2022-06-01,847575.495194195
168,2022-06-02,873512.5397574884
169,2022-06-03,847963.4133574945
170,2022-06-06,856442.7977302057
171,2022-06-07,854336.9994819147
172,2022-06-08,849293.3363082391
173,2022-06-09,833941.0888450128
174,2022-06-10,800687.8786551935
175,2022-06-13,763721.8480250818
176,2022-06-14,763111.9289519769
177,2022-06-15,784559.8881423456
178,2022-06-16,746152.9166953546
179,2022-06-17,754299.8139026148
180,2022-06-21,775875.1521270258
181,2022-06-22,774375.2543208582
182,2022-06-23,786540.3519561273
183,2022-06-24,816537.4640147669
184,2022-06-27,807982.9109427911
