,date,account_value
172,2022-06-08,1023730.9089247744
173,2022-06-09,1004699.0709578554
174,2022-06-10,989946.8652083437
175,2022-06-13,961918.1252562563
176,2022-06-14,955658.203800873
177,2022-06-15,962300.3508803408
178,2022-06-16,945419.3274733584
179,2022-06-17,945534.2216002505
180,2022-06-21,970417.6198470156
181,2022-06-22,968715.0920226137
182,2022-06-23,986243.5260054629
183,2022-06-24,1010303.3486372988
184,2022-06-27,1006329.6241881411
185,2022-06-28,987947.4427229922
186,2022-06-29,992918.1114012758
187,2022-06-30,989537.8085982363
188,2022-07-01,1000328.5429961245
189,2022-07-05,999342.4964186709
190,2022-07-06,1003885.6839263003
191,2022-07-07,1010616.4961363833
192,2022-07-08,1009483.3508345644
193,2022-07-11,1004394.0415923159
194,2022-07-12,998322.3151976626
195,2022-07-13,998045.1193968813
196,2022-07-14,1001281.5275771181
197,2022-07-15,1008770.7203795473
198,2022-07-18,998971.9039427798
199,2022-07-19,1015375.613453583
200,2022-07-20,1015342.9707839052
201,2022-07-21,1021827.6647154848
202,2022-07-22,1022189.6207015078
203,2022-07-25,1023743.4271285097
204,2022-07-26,1017117.1086470644
205,2022-07-27,1034964.4882170717
206,2022-07-28,1051257.3696105042
207,2022-07-29,1050505.6271559754
208,2022-08-01,1058874.0035368958
209,2022-08-02,1050731.024098114
210,2022-08-03,1064051.151997284
211,2022-08-04,1060683.3994185487
212,2022-08-05,1058261.9927336732
213,2022-08-08,1055062.1656996766
214,2022-08-09,1050707.0296217958
215,2022-08-10,1064928.9191939393
216,2022-08-11,1061870.426632599
217,2022-08-12,1074818.1661879579
218,2022-08-15,1084265.1388747254
219,2022-08-16,1091727.2984358827
220,2022-08-17,1087153.5285765687
221,2022-08-18,1091441.9593398133
222,2022-08-19,1082843.2100112
223,2022-08-22,1065953.073254303
224,2022-08-23,1061882.7056319276
225,2022-08-24,1063937.1832549134
226,2022-08-25,1072814.1452910462
227,2022-08-26,1040358.3926131289
228,2022-08-29,1035028.8849532168
229,2022-08-30,1024283.9686629336
230,2022-08-31,1016906.2282683413
231,2022-09-01,1019418.1253783266
232,2022-09-02,1006125.3664290468
233,2022-09-06,1000149.8391539614
234,2022-09-07,1017568.3475081484
235,2022-09-08,1016751.1650969546
236,2022-09-09,1029751.4021803896
237,2022-09-12,1037525.1257979433
238,2022-09-13,996709.7745482485
239,2022-09-14,997495.4829756777
240,2022-09-15,984788.5258605044
241,2022-09-16,984825.7903716128
242,2022-09-19,991808.0185133974
243,2022-09-20,986267.1499526064
244,2022-09-21,979086.4051711123
245,2022-09-22,975196.9535948794
246,2022-09-23,959725.2683684389
247,2022-09-26,958276.468594269
248,2022-09-27,946863.2399413149
249,2022-09-28,957840.4609038393
250,2022-09-29,939351.869274811
251,2022-09-30,922545.1329237978
252,2022-10-03,942124.6802794497
253,2022-10-04,961496.3622633974
254,2022-10-05,958517.5250899355
255,2022-10-06,946361.0258070986
256,2022-10-07,924774.8158156435
257,2022-10-10,922554.5844542544
258,2022-10-11,923848.5879942934
259,2022-10-12,926568.8919112246
260,2022-10-13,945718.7520033877
261,2022-10-14,925932.075260834
262,2022-10-17,941119.8064620058
263,2022-10-18,952152.3842284243
