date,a2c,ddpg,td3,ppo,sac,dji,nasdaq
2022-08-02,1038956.63292342,902809.0045803834,1050731.024098114,1038944.1136558228,902804.5025680048,943766.6755352501,872208.8219517227
2022-08-03,1048474.6325877267,924806.0152310182,1064051.151997284,1048464.6728294068,924802.0028617365,955895.2220487702,895982.7027027027
2022-08-04,1043315.3817866403,928583.4517544557,1060683.3994185487,1043308.2283866578,928579.3316657526,953399.1975487205,899888.9209820507
2022-08-05,1042919.8950007516,912752.1680325319,1058261.9927336732,1042911.1156623536,912748.2829749567,955632.1232686064,892902.0012378792
2022-08-08,1045379.6030314523,916862.681185608,1055062.1656996766,1045370.5654075318,916858.7765357477,956479.0009165215,889621.1264699815
2022-08-09,1042207.512195881,902253.5344570924,1050707.0296217958,1042198.0407188111,902249.7962920648,954785.5870118419,879413.4763771405
2022-08-10,1053552.7223933297,927694.6481961061,1064928.9191939393,1053543.052376526,927691.6542899591,970374.189736553,904437.3839488344
2022-08-11,1046732.6000254708,922973.0237454225,1061870.426632599,1046720.4324729615,922970.4313476068,971165.4206268988,898601.0645760264
2022-08-12,1060140.47352248,943859.1797512819,1074818.1661879579,1060128.9325874024,943857.1259696466,983528.4459624465,917116.6329688467
2022-08-15,1065454.171634968,950358.325716858,1084265.1388747254,1065444.7212684327,950356.2621390802,987938.7644416991,923965.6364761709
2022-08-16,1062598.0509760934,960856.8736904908,1091727.2984358827,1062588.9869620972,960855.0647323114,994917.9375331576,921804.3325768517
2022-08-17,1056410.8199351388,950524.9068325807,1087153.5285765687,1056401.0150306397,950522.9215972406,989916.2157837874,910693.5258923046
2022-08-18,1051732.1685145455,950247.2145718385,1091441.9593398133,1051720.6470039063,950245.2685134393,990461.5312485562,913068.4712193109
2022-08-19,1054588.097050007,930638.5799282838,1082843.2100112,1054576.555954712,930635.9385726434,981946.2117758553,895282.3602228182
2022-08-22,1040783.918445881,904808.7483853151,1065953.073254303,1040771.4930274659,904805.3529746515,963210.5516266491,871461.142975036
2022-08-23,1026268.8287089425,907363.9623135377,1061882.7056319276,1026253.2098090821,907360.4298026544,958723.6477325823,870869.6018155561
2022-08-24,1027539.0816538888,911252.2531765748,1063937.1832549134,1027522.7254340821,911248.8969352228,960461.1010957062,873308.1246131627
2022-08-25,1038884.3263896066,922139.7757595826,1072814.1452910462,1038867.8114173585,922136.9385459406,969857.664925496,888567.8399009696
2022-08-26,1009926.7492030221,887033.2764309694,1040358.3926131289,1009910.030739563,887029.4207541925,940481.4684917589,852168.7806890861
2022-08-29,1002867.24154311,882311.7375820924,1035028.8849532168,1002849.5455177003,882307.6468741876,935109.2235467946,843998.7786259542
2022-08-30,996200.5848506051,872479.5996731569,1024283.9686629336,996184.5495078736,872475.3326919061,926133.0260206059,834424.5925314628
2022-08-31,989853.1526225167,863869.5987576295,1016906.2282683413,989837.3526847535,863865.0869491083,917963.2512909707,829646.9733855993
2022-09-01,1006114.5667384225,871757.4628323365,1019418.1253783266,1006101.7068259888,871753.0489547235,922216.2453482611,829822.0590055705
2022-09-02,991677.2740367013,863758.6588162233,1006125.3664290468,991662.2450492554,863753.9903228265,912370.183170008,817911.4833917888
2022-09-06,992628.5868266183,861981.051699524,1000149.8391539614,992614.452980774,861976.3048675043,907326.2996135225,812021.0274396534
2022-09-07,1008811.7350962716,888421.9945401002,1017568.3475081484,1008800.7552344971,888417.8842399103,920027.2452897694,828792.4076748504
2022-09-08,1026344.7219889718,896698.662020569,1016751.1650969546,1026333.3573310548,896695.1295096857,925656.7284668101,832970.4311945534
2022-09-09,1035390.3982279855,913696.4415615846,1029751.4021803896,1035377.4516303712,913693.2126319391,936645.0854354113,851027.6212089952
2022-09-12,1042293.7756083566,925472.6821011354,1037525.1257979433,1042280.1253440552,925469.7273681146,943334.6450339991,861264.9804002476
2022-09-13,1007861.3540537911,877756.6942471315,996709.7745482485,1007847.6741187745,877752.4762275202,906151.4019682793,813529.3253558903
2022-09-14,1008418.8822596627,889032.9346340944,997495.4829756777,1008403.632996338,889028.6186873895,907028.8341241849,820342.5459046834
2022-09-15,1014049.4573481637,884478.0625027467,984788.5258605044,1014034.3913810425,884473.8542754633,901981.1383665162,806354.4460491026
2022-09-16,1011191.8055384713,877367.8908413697,984825.7903716128,1011178.1104667359,877363.3888289911,897920.1199329871,801885.0753043119
2022-09-19,1005743.886287983,889781.0944241334,991808.0185133974,1005731.1145255738,889776.9596106989,903666.7002747288,808097.2477821333
2022-09-20,993955.1964686471,874696.0016506959,986267.1499526064,993941.8843848878,874691.384457348,894535.2835720076,801219.8555807716
2022-09-21,977466.6473811227,853988.9246243287,979086.4051711123,977453.4460151368,853983.6380107385,879315.2125945113,786769.3501134723
2022-09-22,982643.6516078073,834283.5599392701,975196.9535948794,982630.458473938,834277.7417247278,876195.1819694492,777565.6694862802
2022-09-23,977620.6841166574,815079.3082302858,959725.2683684389,977611.739258545,815072.9977958185,862029.1561698371,764693.047245719
2022-09-26,968299.9615824777,813242.3790615846,958276.468594269,968291.006798523,813235.586247204,852427.2455628823,760830.7984320199
2022-09-27,965353.7294123727,815802.9859036256,946863.2399413149,965342.874352234,815796.0651137811,848761.8425745262,762023.321642253
2022-09-28,986463.8052867013,837846.050326233,957840.4609038393,986450.6822593384,837839.7202022058,864748.0521927895,777036.9795749949
2022-09-29,978180.3143351632,808900.4842251588,939351.869274811,978164.4661185914,808893.770169018,851401.7634446094,754791.6649473901
2022-09-30,964718.9937708932,792980.4314297487,922545.1329237978,964702.4487197571,792973.4417312128,836832.8391886088,741706.0614813287
2022-10-03,984555.6429942208,793759.8358792115,942124.6802794497,984537.0212562256,793753.6534221155,859129.9487207732,759182.6036723746
2022-10-04,1007418.2098734933,821480.782534485,961496.3622633974,1007397.8096397095,821475.7420299036,883176.403407812,783034.1902207552
2022-10-05,1010765.0476725656,816637.8603237916,958517.5250899355,1010741.5604942017,816632.5737102014,881939.7139642864,782401.3864245926
2022-10-06,997863.1987193185,810848.8669461061,946361.0258070986,997836.1448257142,810843.1373317224,871832.9427439246,776473.8271095522
2022-10-07,976755.553676899,782960.9111660768,924774.8158156435,976727.8025977784,782954.4432189447,853475.3732941538,746320.0825252733
2022-10-10,970620.8803294259,778118.1601589967,922554.5844542544,970594.8680312806,778111.5543906671,850739.6353077653,738714.5533319579
2022-10-11,975797.402279194,771772.4126309205,923848.5879942934,975771.7867782288,771765.4229323847,851797.3788897824,729545.99546111
2022-10-12,971019.1457865792,773776.2653225709,926568.8919112246,970990.838085907,773769.2067115289,850971.7812902628,729158.6548380441
2022-10-13,993642.7533839303,782237.3190945436,945718.7520033877,993612.7746360474,782231.4910380823,875089.359133704,745921.914586342
2022-10-14,986949.1813471871,753013.375918274,925932.075260834,986921.33363797,753007.0261065942,863323.1993266856,722833.5217660408
2022-10-17,1002800.3794596749,783573.2208889772,941119.8064620058,1002772.8305328065,783567.638943432,879374.6715532638,747879.0839694657
2022-10-18,1008376.5392649728,794372.1456021119,952152.3842284243,1008349.4339568787,794367.065720318,889220.7337315168,753639.6781514338
2022-10-19,994280.9685633737,785465.7912319947,948222.999264435,994250.6928756409,785460.1895968897,886307.8137378986,750640.709717351
2022-10-20,985838.1876032907,770269.3305081178,938961.0965926211,985806.2616317444,770263.2268073541,883679.5001669403,746809.5564266557
2022-10-21,1007983.0706980783,792702.13995636,956469.9262892763,1007949.8986938172,792696.9517848474,905498.54829103,764631.5164018981
2022-10-24,1027417.9620097238,795986.4244717408,972512.4753310244,1027384.9095809632,795981.6596076471,917648.3179544206,772739.3274190221
2022-10-25,1035223.8063319284,815914.3538540651,986972.6939513247,1035191.9167716675,815909.972927807,927469.34478162,788946.2347844028
2022-10-26,1046694.2689326364,809345.87042511,985138.7843138735,1046661.1945388489,809341.5682570917,927538.3626925929,771092.5190839695
2022-10-27,1041198.8238871652,806228.6806362916,982504.4294249575,1041165.9466941529,806224.6442687494,933194.9295675916,756606.8248401074
2022-10-28,1058323.739956196,806952.3583096315,1010079.8968092959,1058292.3199317628,806949.1390273554,957331.4546198986,780578.1060449763
2022-10-31,1057448.3457301217,801775.503451233,1002006.2287489931,1057415.5820625,801772.0774352533,953577.7451205532,771070.2042500515
2022-11-01,1058086.415256794,793648.6391323854,997338.2302062075,1058053.0607612305,793645.301720379,951254.4645427738,763186.1357540747
2022-11-02,1040083.6741755563,763645.291506653,975102.0204054873,1040051.8113258057,763641.5307815057,936529.9797190897,737319.8762120899
2022-11-03,1035704.408138569,759080.8319729615,964634.0994689028,1035671.2360694581,759076.7365348322,932261.8506541168,722734.8215390963
2022-11-04,1041997.7629435617,765426.5795010377,977769.0586516421,1041963.9232185059,765423.0845763666,943972.0792109404,733986.3173096761
2022-11-07,1053150.3512156564,760082.7155178834,988601.8425337832,1053113.7367026978,760079.5553061945,956317.6366992756,742096.8351557665
2022-11-08,1058407.1735957223,758190.2307766725,993322.9899336855,1058370.9210059815,758187.2674529535,966042.7326131193,747674.2232308644
2022-11-09,1047012.9169123727,735033.7436550905,978290.9229094546,1046980.5745856934,735030.2093474847,947197.5428030535,729965.1578295853
2022-11-10,1073617.7322199899,788749.990145569,1017279.4828764956,1073586.5049522095,788748.1392371637,982197.7032568944,784617.487105426
2022-11-11,1060478.0795023995,807675.864779358,1021543.9201476137,1060443.5463187867,807674.2993628961,983144.153323773,798885.4466680421
2022-11-14,1061433.8874705392,794873.0873745729,1013283.7096144716,1061398.592232483,794871.019890545,976992.6261787383,791038.6135754075
2022-11-15,1060080.7980387765,805727.7388638307,1022874.810970978,1060045.2740028077,805725.7501342279,978630.5071228988,802545.6075923252
2022-11-16,1059601.0151255685,793425.9032315065,1022281.7941939394,1059567.9512870484,793423.74714732,977491.6262440578,790913.5052609862
2022-11-17,1059123.2907679635,783795.9567898561,1022467.9676405947,1059088.8606116944,783793.6136634332,977272.908313489,789410.6870229008
2022-11-18,1071946.2990840035,784853.567110901,1030557.8285338442,1071913.9745567017,784851.5094687921,983080.9959608875,789421.4483185476
2022-11-21,1072422.8905451852,773497.9738491822,1034323.9799468081,1072392.0728843384,773496.0244948847,981758.1052518021,781067.5799463586
2022-11-22,1081744.61969405,782237.3190945436,1045424.3577315371,1081711.6303260499,782235.7241446954,993347.4244427414,792654.3263874562
2022-11-23,1086044.6598551827,793537.1855801393,1050635.1352431336,1086013.4131095582,793535.7382972223,996142.848981983,800353.1421497833
2022-11-25,1092495.799557026,793982.5717800905,1049367.6865889588,1092465.28342511,793981.2426307184,1000599.2552665843,794762.9461522591
2022-11-28,1084289.5146983224,789084.0939968873,1040074.6706969301,1084260.732529419,789082.1544921381,986104.0146006166,783386.4080874769
2022-11-29,1081582.8665125924,786579.1283291627,1034344.7390486758,1081552.2655341798,786577.3955581171,986193.4590821085,777687.3447493294
2022-11-30,1107389.7979548532,813687.6796597291,1063910.079403595,1107360.4595878297,813686.5474021417,1007670.7177657906,813288.6156385393
2022-12-01,1110575.384273823,813576.3117092897,1060904.2229582826,1110546.278610962,813574.9727103693,1001997.0244347303,814088.3845677739
2022-12-02,1113442.2481806832,812518.7869900514,1062558.792950348,1113413.3347785645,812517.280640362,1003012.7769052073,810868.3804415102
2022-12-05,1102766.6236460763,789084.0939968873,1047968.656597809,1102739.9218833619,789081.7114913446,988948.4856685133,796843.1112028058
2022-12-06,1094401.113506611,776782.1727627565,1036933.19552298,1094377.0846030884,776779.4850814325,978730.0795418622,780813.4021043944
2022-12-07,1103401.4110911447,772106.3452786256,1038585.2723586123,1103377.2540595704,772103.5197722894,978776.1673472109,777277.6232721271
2022-12-08,1113357.1249583322,779565.3443020631,1047386.6841017763,1113333.7862250977,779562.5483329279,984123.604535222,786749.7421085208
2022-12-09,1099097.7748454171,776169.7774380494,1039771.4404418032,1099076.0750358277,776166.8928649408,975237.7618669271,781735.5064988652
2022-12-12,1110808.4558528024,778118.1601589967,1054067.4469267884,1110786.2312781983,778115.7284324152,990636.3235177308,791410.4394470807
2022-12-13,1114235.0406382638,778118.1601589967,1056550.201328949,1114211.4675910645,778115.8170325739,993654.4488842995,800048.2607798638
2022-12-14,1115986.770992573,772329.0811795045,1053489.3419768373,1115963.624680298,772326.3048942072,989509.2775321152,793741.4153084382
2022-12-15,1095516.344188984,759637.5005215455,1029417.7422530215,1095492.8432471924,759634.0548140985,967248.5261575038,766990.2207551063
2022-12-16,1079585.4444087106,745443.0945462037,1021933.031170563,1079561.7714088135,745439.392887829,959040.3449234111,760128.3433051372
2022-12-19,1075554.557621296,733475.7907742311,1017636.3038451235,1075530.6206519776,733471.9999587518,954294.0975518386,749370.4146894986
2022-12-20,1075315.9118235665,724935.8121365358,1017473.4576384585,1075290.7584541016,724932.1600081903,956980.0493287453,748547.6707241593
2022-12-21,1089473.5986064035,736490.0015896608,1029488.1710021059,1089447.820999878,736486.8645827753,972325.1263659345,759598.332989478
2022-12-22,1087952.0252955514,717568.0218380739,1020529.4457289736,1087927.7764976197,717564.5876433832,962158.2703030438,740686.5772642872
2022-12-23,1088594.472339924,722479.8107022096,1024677.7399336855,1088568.2935950928,722476.564724682,967298.3692655106,742668.1081081082
2022-12-27,1085796.0244715768,710758.3125180055,1025568.2602660219,1085769.3666541749,710755.0566337091,968394.57625051,731652.5685991335
2022-12-28,1078756.2030146676,704785.9172695924,1011779.9864928286,1078730.8081901246,704782.5425116998,957736.685915817,721973.6084175778
2022-12-29,1090513.7592204171,722926.3953274537,1022130.7023436587,1090487.9837043458,722923.4861609918,967789.858725514,740342.4798844646
2022-12-30,1086595.366695698,720972.876498108,1018089.595799164,1086568.3819663697,720969.8781745416,965647.1740664716,739579.2201361668
2023-01-03,1083473.2751887399,716674.8953884889,1012655.4456374209,1083449.302223938,716672.0159385187,965330.2492815424,734365.5374458428
2023-01-04,1086352.586239155,727056.8537014772,1016245.8356596987,1086329.253334778,727054.5190932733,969216.4185473715,737891.8093666186
2023-01-05,1075236.9857829171,720303.0423611451,1003408.381321625,1075210.6255653077,720300.4501922113,959320.5132611117,726156.9795749948
2023-01-06,1085155.9175685006,737215.6481045533,1030902.6626860659,1085129.3369376832,737213.8187110407,979728.4210636519,746379.5667423148
2023-01-09,1067000.61339217,741680.9807461549,1026867.8479430239,1066974.809571045,741679.0225722772,976437.6379646987,750983.4866927997
2023-01-10,1075958.7807124215,751002.3326748658,1027643.502957062,1075932.3883369141,751000.57262492,981869.3987669407,757563.457808954
2023-01-11,1082037.4068186837,771264.0235012819,1033012.6372496645,1082011.3207404786,771262.5903518182,989703.3015027811,770863.9570868579
2023-01-12,1078600.009662922,772547.7081936647,1029352.237003998,1078571.7929084473,772546.3443839533,996023.7034703776,774723.5650918094
2023-01-13,1083398.636249836,779804.0021389772,1033647.8495757143,1083370.0359275513,779802.9057967645,999305.1552112107,780258.3701258511
2023-01-17,1078360.318683918,780362.2115200807,1035474.7496916811,1078331.433487671,780360.8774344904,987892.4490422499,781320.4373839488
2023-01-18,1063162.981411274,770203.5027188112,1011494.2833449404,1063134.030968445,770201.5049178583,970008.5598141194,771389.2799669899
2023-01-19,1065723.4158671456,757421.440951233,1001262.0217940371,1065692.6969611817,757419.0369994623,962655.5634126097,763640.4208788942
2023-01-20,1071082.7584956246,775785.1685208131,1014618.1138121645,1071051.5702216798,775783.309406994,972296.2219151725,785501.1017123994
2023-01-23,1074761.6803858834,787897.481753235,1023649.3949782412,1074730.3940894776,787896.0287902338,979697.8096571362,802639.5543635238
2023-01-24,1067643.364551838,787004.48370636,1026478.5453154604,1067612.7662818604,787003.0505568964,982739.2634190051,800888.5661233753
2023-01-25,1067963.3399088937,791023.317324524,1027624.5699202578,1067931.8061530762,791022.161549328,983027.056159072,798728.6486486486
2023-01-26,1069965.520702656,807210.190951233,1029892.5619170229,1069931.41749646,807209.2233932001,989015.7397252074,814736.7691355477
2023-01-27,1062685.782635029,825518.1917446901,1029105.4390914004,1062653.523758667,825517.2241866571,989850.8962769475,822519.3645553951
2023-01-30,1053086.4881404,811452.1884793092,1024094.9970061342,1053055.974350708,811451.042610882,982247.7739590016,805333.5754074685
2023-01-31,1066683.2770045358,830039.3367642213,1036130.3171278994,1066652.4904334717,830038.6762969476,992996.0191515884,818147.3736331752
2023-02-01,1071720.290584858,845779.7969692994,1049194.1509367982,1071691.3586051636,845779.1365020258,993197.6675246205,835803.6888797195
2023-02-02,1064440.301952656,871678.8803738405,1051458.3930098573,1064413.4895637208,871678.3189666254,992060.9487897343,865552.4654425419
2023-02-03,1061320.912800129,844830.9865444947,1045901.3456007998,1061292.85890271,844830.3557975275,988334.0953942464,850018.3041056324
2023-02-06,1055402.2132380563,843602.9430264283,1042879.4668013613,1055375.1131065064,843602.3023726923,987314.7014181616,842659.4924695689
2023-02-07,1062203.0704539376,845556.5474575807,1047728.0872008364,1062173.2135093384,845556.3228614313,995054.2663993498,860490.8933360842
2023-02-08,1059083.2156947213,838356.0658901979,1038283.2618224184,1059053.0012901002,838355.623356579,989004.1324260825,844746.4576026407
2023-02-09,1049804.9552882272,836793.23370636,1033356.8644225161,1049774.5706794434,836792.3850181085,981746.384155627,837025.3270063958
2023-02-10,1059725.6235011178,826969.3991726686,1038508.886059479,1059693.203270691,826968.6693656427,986681.0794424036,831870.4683309264
2023-02-13,1068522.9126628,839081.7980068971,1052203.9059187928,1068491.1218269044,839081.4842536432,997653.9600121718,845214.9370744791
2023-02-14,1062204.698963459,849128.710848694,1046961.855099396,1062172.5931098633,849128.1989715082,993090.12931214,851203.3670311533
2023-02-15,1056924.6891062814,859064.1701382447,1049860.0755583802,1056894.5175178223,859063.6978843195,994219.9064269615,857761.0233133897
2023-02-16,1046366.9408686715,840309.6703213502,1038970.991276459,1046337.1107032471,840308.8315436823,981658.191441688,841170.2083763153
2023-02-17,1055721.2422907907,840477.1930569459,1044258.7374159853,1055695.1918265992,840476.3641822321,985440.691594745,835471.0790179493
2023-02-21,1042044.4867213327,812401.1701077272,1033986.2810332339,1042017.587784546,812399.5982711298,965132.697602319,815332.997730555
2023-02-22,1038524.9314311105,816531.6284817506,1032447.7860152285,1038498.3258292847,816530.0170218927,962671.0398114428,815736.579327419
2023-02-23,1041325.404735859,815861.7943447877,1036666.7094161074,1041297.2183692628,815860.2126052362,965841.1980371374,823434.7348875593
2023-02-24,1027889.0812266427,803023.9201992799,1026242.1905943911,1027861.0224692994,803022.3681762201,956024.0403096463,809204.6709304724
2023-02-27,1024770.1852229196,812959.3794888307,1027101.8898741762,1024741.4380805665,812957.8175590021,958126.4408129024,815163.3257685166
2023-02-28,1017171.1290858346,812401.1701077272,1020494.933476166,1017142.4364631348,812399.6775214655,951356.4266997923,814103.9653393852
2023-03-01,1015493.2669566232,802186.7345303346,1012997.8739592592,1015461.901947754,802185.1230704767,951506.1836179132,807103.5114503817
2023-03-02,1021732.2237284738,799507.397982483,1026457.8281447451,1021701.3145072632,799505.6181189996,961461.4909644003,814289.8782752218
2023-03-03,1033170.140774067,816699.0656155397,1033719.7077376406,1033139.1768272095,816697.8404967767,972747.1996252891,830916.542191046
2023-03-06,1032690.2932093698,810726.6275662233,1037110.32833548,1032659.6051414185,810725.432163952,973926.250862866,831705.5498246338
2023-03-07,1016053.4845545846,799674.8351162721,1026038.1479765932,1016023.2142722779,799672.718441723,957175.8940522152,821543.8498040026
2023-03-08,1010614.1911051827,798223.6276882936,1029823.7139784853,1010585.2765052491,798221.3822333795,955484.4146973898,825813.7734681246
2023-03-09,1000375.8386271554,779190.0659817506,1018657.4955641787,1000347.5793388062,779186.4138534052,939650.0103441519,810977.9079843202
2023-03-10,993016.9345591622,771431.4606350709,1009704.633816437,992988.7106635743,771427.204228161,929593.0822317968,799782.5954198473
2023-03-13,1002292.5650141793,773050.1051968385,1014934.0427367251,1002266.9641807252,773044.5609900934,926956.6321717462,806062.3726016093
2023-03-14,1011250.908932026,786167.1268338014,1028478.1538359682,1011225.370156067,786162.2166202051,936752.5667493668,824763.1937280793
2023-03-15,1010366.8507273751,784995.066897278,1033300.9495284121,1010346.5049598389,784989.3047549707,928571.4123147071,828246.8826077987
2023-03-16,1019805.0591700631,799172.5237149049,1042656.1927763979,1019784.3324897462,799167.3559405786,939407.9640182831,850561.1223437177
2023-03-17,1006687.5409358102,788958.0025357057,1036965.4919249575,1006667.3808295899,788951.8144271356,928204.6444217709,846402.772849185
2023-03-20,1019447.0175440866,792373.2578152467,1047721.3741881411,1019425.8615958863,792367.4111754877,939350.5534064351,849291.5535382711
2023-03-21,1025631.994114216,814264.2078274537,1049754.1448943177,1025606.832428711,814259.1476581079,948556.8485682169,861381.3080255829
2023-03-22,1010134.4205668527,796124.4145840455,1039838.0339247744,1010109.6742408448,796118.6177203638,933102.5832613187,849598.4815349701
2023-03-23,1008206.3503535348,795284.4896572877,1042335.6952178042,1008182.0297782593,795278.483732937,935291.5833198105,860555.857231277
2023-03-24,1022177.0618708688,792709.1593045045,1055311.2273528138,1022154.418038147,792703.1334674341,939145.1497307448,863112.6222405612
2023-03-27,1026353.7595332223,794332.7687710572,1056624.5803648988,1026329.5495460206,794327.1710135919,944812.8118181423,856759.166494739
2023-03-28,1020172.668735798,793380.9622830201,1056375.3690917054,1020147.4180534058,793375.3545711023,943710.7442850552,852533.8724984527
2023-03-29,1022983.9031184274,808441.5729397584,1067288.6348311463,1022958.4945609742,808436.4231727106,953130.5796116197,868452.0734474933
2023-03-30,1028524.2401240426,815495.9322232057,1073247.972096161,1028498.7623908692,815490.7127673608,957250.7725112756,876369.2180730349
2023-03-31,1039524.4972727853,837275.0862759401,1084031.9360091249,1039498.9406058961,837270.2152602655,969343.9850406949,891121.2378791005
2023-04-03,1051170.2365611154,829604.8219937135,1087361.336788849,1051140.5063102418,829600.0107085687,978870.1637107125,888890.2826490612
2023-04-04,1051329.0936015206,828261.1304348756,1083990.6066176454,1051301.2569282227,828256.0204894525,973079.6008090515,885627.0352795543
2023-04-05,1069475.8902247506,811296.9068020631,1083592.2355086366,1069448.5207679444,811291.7570350153,975420.0647414179,876643.7301423561
