,date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
188,2022-07-01,76.90071694454349,75.3017949817889,32.05519790203636,90.14738525696663,136.83240480191293,71.7650733293093,69.67428319590377,130.1357722754288,146.8867070235696
189,2022-07-05,76.65225177284943,74.91458332139187,32.00639897794828,90.0778960068024,136.31731249619745,71.82705968427292,69.74934052725479,130.13705908402687,146.208544540003
190,2022-07-06,76.29139507598723,74.27784707048316,31.923399415438972,89.82534233706642,135.9114178540261,71.79694295386747,69.6405208591519,129.99769441334752,145.8152134520678
191,2022-07-07,76.08910159368816,73.49997673104491,31.843290363506497,89.6213452988991,135.54025397842042,71.76140229589893,69.58902265095168,130.05706578235657,145.46460396870955
192,2022-07-08,75.87543579041815,73.19441181769763,31.788218893494815,89.44686278827135,135.17102766301366,71.69124764858974,69.53926202592069,130.0513114382668,145.46571690854256
193,2022-07-11,75.52534519992226,72.68008284572059,31.74927892150249,89.28927751585798,134.92521585911064,71.58697150715469,69.48393174240661,130.12475191461465,145.56784466205994
194,2022-07-12,75.325897282352,72.18137568806539,31.708389234589454,89.12862780003995,134.6814062007465,71.49251934921499,69.45839396598925,130.16185819536798,145.46758454577306
195,2022-07-13,75.0996467289018,71.55163031238669,31.678689065947616,88.9618345233022,134.42873220447228,71.41780264096863,69.45757370150213,130.09787411246128,145.2915489895255
196,2022-07-14,74.81883023573897,70.85968407248197,31.63458980851937,88.63815788576888,134.32810824480836,71.3062168337138,69.4119112681262,129.95158707142616,144.99366323954382
197,2022-07-15,74.51043925968592,70.18348326980323,31.59439256790502,88.36195933268415,134.1675733091603,71.2240511353435,69.411955099053,130.02364835291766,144.6801055771497
198,2022-07-18,74.34576089670672,69.63975265045445,31.5907544222834,88.17122035333287,134.14487963533045,71.18203675738033,69.37317725196392,130.16946026462423,144.42188920619435
199,2022-07-19,74.15336560696844,69.36686127067557,31.617774487442894,87.99971913281706,134.20179546617373,71.09264887589289,69.28824856974325,130.28551720213255,144.28117157752303
200,2022-07-20,74.22954657561651,69.45591715044773,31.67642805200595,88.20371127961423,134.23961825589015,71.04697318481965,69.24376017904925,130.49646802497486,144.29613178163024
201,2022-07-21,74.36036636223568,69.40466103400297,31.732708500486822,88.46886756456493,134.36024752460796,71.04788041284692,69.10425260063093,130.55905311596985,144.51907321410158
202,2022-07-22,74.4765309936042,69.11777554147365,31.787024574536304,88.74346908529273,134.6016917448959,71.04607567709266,69.10321318150986,130.57384811533834,145.04808265378188
203,2022-07-25,74.5301561412528,68.85566407893717,31.795953078865832,89.05299743464107,134.99572690401635,71.04217135647528,69.17402204374253,130.42026255989578,145.59959449497842
204,2022-07-26,74.63072813795478,69.28346113876856,31.83310114125831,89.32896609332832,135.27108650095292,71.10814303455872,69.33363549443646,130.36945011781845,146.05884219104888
205,2022-07-27,74.65506616363888,69.26977814366023,31.816392748377403,89.44871417187655,135.39379057371704,71.14593880219505,69.41888977782762,130.28193393511333,146.12802597019606
206,2022-07-28,74.68299841252528,69.40149628765658,31.8242355865923,89.59924853420569,135.4902810716233,71.21305747571297,69.46830914778572,130.27590903126702,146.17714817295422
207,2022-07-29,74.85474265392891,69.47814248823323,31.832809675692985,89.87880745858966,135.80790370039878,71.3599571339295,69.62520508101855,130.19254363116795,146.2164927455057
208,2022-08-01,75.02264422352178,69.8049870241492,31.84727688808786,90.28253136877547,136.15487229302045,71.45732214185678,69.78127448820331,130.15184088535847,146.51795614327673
209,2022-08-02,75.001019256642,69.7731912132003,31.82007573485523,90.59473040623064,136.3934989778525,71.5804459455585,69.94339256328539,129.98787507389153,146.94244476997034
210,2022-08-03,74.89291098548358,69.64542488137349,31.77271258048983,90.7506477214198,136.4252426724448,71.67898386972104,70.03147081067414,129.71827217505137,147.3140233772209
211,2022-08-04,74.78923503749999,69.3613291457146,31.78683227624912,90.94506501113065,136.6402230496825,71.75742345297931,70.19362332434154,129.40227157747802,147.79580213420252
212,2022-08-05,74.7827488724953,68.74840678690978,31.819064228618167,91.18740060860443,137.08989040601443,71.76988487795397,70.32307483584155,129.32941841377237,148.39114374324322
213,2022-08-08,74.73062435444176,68.5195313421556,31.85830170244492,91.27569473134503,137.42029285893534,71.76656701545421,70.46644579737855,129.16091247761074,148.79274306659016
214,2022-08-09,74.79016589161967,68.12020051638783,31.91117597050261,91.40210974742001,137.61130400187892,71.72584219732983,70.59125123063859,129.1178406841771,149.03619507263636
215,2022-08-10,74.72220029029113,67.83348603554259,31.97928405713143,91.48072629430098,137.86727185049128,71.71512718630768,70.74092132251171,129.2281762726879,149.28698866032778
216,2022-08-11,74.84864738140152,67.66529913482026,32.089658100029084,91.75540363126623,138.17749138467343,71.76290894244424,70.88440499214616,129.23993572356864,149.8001828906214
217,2022-08-12,75.0236148294188,68.18442673586028,32.23948519779293,92.16206725491762,138.52144061265176,71.78285175854381,70.97729524914058,129.3839131081457,150.306202719073
218,2022-08-15,75.27386220579751,68.56776281821202,32.3969524875946,92.60288242501933,138.93622381223565,71.83667306126196,71.16087795522884,129.6843466211917,151.02662825689907
219,2022-08-16,75.44405612788438,68.72008477956769,32.5350459405437,93.02898435368269,139.36510276226667,71.92625858885535,71.32968650820769,129.95647034508036,151.74449355545266
220,2022-08-17,75.52089300085876,68.88094702321877,32.64853124900257,93.34525545679523,139.73161649339494,72.11211721064318,71.4901922313399,130.04427688459737,152.48002737092594
221,2022-08-18,75.66144203498497,69.29936934615168,32.784671537734326,93.68381164235231,140.06372238465738,72.22881589585171,71.6277462027355,130.14516927770387,153.17266762545324
222,2022-08-19,75.82409968261543,69.83199450794379,32.88136567019315,93.99750010202091,140.5202519333605,72.41039434541086,71.78974217737864,130.120548339861,153.76065332315136
223,2022-08-22,75.91556520965555,70.7527935284036,32.93548685898297,94.29812860336489,140.86775335503685,72.56421485743547,71.97419524044179,130.2149341007742,154.05939885497827
224,2022-08-23,75.90462022029115,71.25173762995843,32.93044743660498,94.37750575830559,140.99829647343913,72.70968239140896,72.11431645183518,130.2609952495664,154.15684079743906
225,2022-08-24,76.00306549690475,72.08111751279498,32.870227891371414,94.45806662482477,140.92357930826824,72.7815413313694,72.23104760222404,130.21088230344492,153.96942746143944
226,2022-08-25,76.07053088836828,72.87304789719923,32.83568835955619,94.4256270579301,140.81970993527113,72.84144430197037,72.37059901156914,130.13373977774572,153.82362756674954
227,2022-08-26,76.29344229252088,73.53888910050969,32.83366189778543,94.44408708891027,140.73476406688346,72.94868837509466,72.54957947034423,130.0740120617403,153.7997304080176
228,2022-08-29,76.27223803195139,73.96931520743614,32.78458875461518,94.26470097969809,140.50802108460482,72.93730914355254,72.62861289291138,129.806949785004,153.46385185360782
229,2022-08-30,76.07012012000231,74.58386732819409,32.73342188838987,94.00018546423821,140.08550379056024,72.89209678679325,72.76838345689043,129.44884744970943,153.07158593984758
230,2022-08-31,75.9690446007872,74.88798379318101,32.699085865075865,93.7551327106411,139.63184828948553,72.71218374868415,72.8141022443151,129.28088263306083,152.52440644383788
231,2022-09-01,75.7036120454598,75.18236083370218,32.66862340187856,93.5164876519523,139.35629493652908,72.54278807549127,72.78865839131228,129.15909774753652,152.13774821833493
232,2022-09-02,75.43006018960817,75.18587996570714,32.643083084973796,93.36113284433145,139.19730197587268,72.41114928873355,72.80814436905186,129.08875221084247,151.8373356650414
233,2022-09-06,75.15490169942186,75.37073535467314,32.61383822348726,93.10786258886716,138.90420562994848,72.32783659492877,72.74469910252029,129.0583439338175,151.7443789178733
234,2022-09-07,74.96821078973367,75.48387709693834,32.57472319969091,93.01679505924639,138.4834805790879,72.20196194624435,72.68176415320778,129.02856256354542,151.6013494313514
235,2022-09-08,75.00393438698117,75.47200929813938,32.58236339172873,93.09805539169831,138.16740799847153,72.17419752850961,72.79842642642595,129.15843124667293,151.83612241732646
236,2022-09-09,75.08552822264542,75.62083273130743,32.597347136294104,93.11502355477998,137.97092324796603,72.19586083776093,72.84862536072485,129.40939851740575,152.27914411935086
237,2022-09-12,75.21581467291844,75.94033200633481,32.62845634260974,93.23398167704752,137.91549287994192,72.26996840718897,72.87302353304563,129.5274945516156,152.90355113132657
238,2022-09-13,75.48642158459788,76.58344307833448,32.69186648722703,93.41101014584305,138.0463024128715,72.361737762248,72.97818644954185,129.7513332574939,153.5847132982199
239,2022-09-14,75.46074856172434,76.80975540820917,32.68204461507006,93.40228394147934,137.982637414002,72.30079147941566,72.90167956682622,129.80171016435344,153.93580999129045
240,2022-09-15,75.33096894661259,77.54478629059395,32.64016325537559,93.29441944673246,137.85219117360967,72.23363392469656,72.90576210457886,129.66924806697443,154.17970621795672
241,2022-09-16,75.2222643987939,77.7145741079251,32.61250420801519,93.0302952408853,137.59491547186303,72.10946356866339,72.79616600291567,129.50016141718908,154.24621512025203
242,2022-09-19,74.92177077584154,77.68669920341968,32.54874654676231,92.58630068018023,137.1807619793438,72.03782819560968,72.6819927001832,129.31882039013908,154.23019929510147
243,2022-09-20,74.75607874253984,77.51441832418806,32.499110305917036,92.23209211011425,136.79049698944377,71.98785289170718,72.67607552506627,128.8866176766515,154.16916911378667
244,2022-09-21,74.47719352322673,77.22680551690596,32.423877697096735,91.81970313769173,136.3299550764954,71.91434474079715,72.6237132214521,128.39404714236866,154.01636199705806
245,2022-09-22,74.09647750092881,76.86296888730307,32.32019701431168,91.44752856503166,135.7433022140998,71.81668488376101,72.52147758470952,127.87977903541696,153.86594316323288
246,2022-09-23,73.72382115148913,76.47553470567857,32.21310670180681,91.1070720821678,135.24180512244672,71.71001430835396,72.46890551880287,127.47278457241447,153.5097737572754
247,2022-09-26,73.2767130357162,75.65435720253276,32.10095023487505,90.65270047967034,134.75094846555274,71.52284668612677,72.40757979065972,127.26403122271654,153.03561362275582
248,2022-09-27,72.76209977670241,74.55853081398733,31.978478646368075,90.17856040467518,134.36023137827294,71.34653987942612,72.29861923743503,127.09886438989142,152.54386139636938
249,2022-09-28,72.30068102108257,73.82689956146685,31.8475700783015,89.65963494450396,134.03394624077475,71.13994785711493,72.16859792388672,126.96004083872509,152.03641815130732
250,2022-09-29,72.1919300961903,73.77810148043305,31.789816780159157,89.43476398418301,133.79639328721964,70.95995381650341,72.09749789906896,127.15576112698112,151.83568297327224
251,2022-09-30,71.94156677712766,73.62499245325427,31.719736558181523,89.15609039779781,133.58282571429365,70.78096744702219,71.87634582715887,127.47304193413409,151.62029329134157
252,2022-10-03,71.68022534221947,73.08889554823712,31.62228099349139,88.84487941711477,133.28023532339475,70.53549422354205,71.54418254080633,127.65340630645323,151.27601753424327
253,2022-10-04,71.66525548539812,73.5198058448715,31.594240798853257,88.79762633569348,133.06454450741742,70.34645706355866,71.38611882645253,127.81677160724107,150.84767899550928
254,2022-10-05,71.84385690839505,74.359774029449,31.618581622854567,88.96660116352217,132.99558351067085,70.25659288735689,71.30732960476323,128.01772491712921,150.56087965476544
255,2022-10-06,71.76353844225422,75.04802806528292,31.602518248443666,88.96356362265341,132.8817599221518,70.22574065422933,71.06946542662342,128.1837958154822,150.44236350396457
256,2022-10-07,71.67754209724818,75.7118397925835,31.586378127182726,88.93591026145936,132.80775319572052,70.10639480724119,70.7513593446492,128.18627044740157,150.2210699866966
257,2022-10-10,71.49088431404111,76.11932148849863,31.520153356514474,88.80532046095364,132.58754947911322,69.88929838041419,70.4136608383989,128.0940821596327,149.80821229774278
258,2022-10-11,71.34762553375872,76.46802461425109,31.445049233993686,88.6906936469619,132.2241519906382,69.74594663180433,70.15040289974404,127.91310407859754,149.33172597567523
259,2022-10-12,71.19314350167043,76.66155421032538,31.33347052424763,88.49458394317602,131.76697658853544,69.60807713255929,69.86597149266811,127.71885537145621,148.7321379996322
260,2022-10-13,70.94063358663075,76.71610075640243,31.188248237486267,88.24125743695491,131.2638567902158,69.56263472869306,69.45029776765465,127.43439808208151,148.14515538075355
261,2022-10-14,70.98357544411586,77.36202218908991,31.13807649333902,88.15725549152886,130.77224125557723,69.54423744033994,69.18900908992494,127.25679869849358,147.64651056990778
262,2022-10-17,70.6533508043519,77.26082860051139,31.06234804812801,87.88446377775989,130.2694766766274,69.45696534421612,68.84542784714304,127.02129952701131,147.00582979822792
263,2022-10-18,70.55921528293294,77.1450722338233,31.04676585059714,87.76548364432664,129.7472234713434,69.38988231179925,68.62552495664654,126.9182228587973,146.60126422751492
264,2022-10-19,70.55799291577935,77.20896467145452,31.085548017268593,87.79992378161634,129.39013112668238,69.39181989165752,68.47854107442969,126.86795813525146,146.4455434056441
265,2022-10-20,70.38338157743416,77.52115165170108,31.11641146119926,87.79056414481704,129.10210472994535,69.37210388256476,68.317290225542,126.7883409776329,146.28537082444123
266,2022-10-21,70.2428689824372,77.7250099414176,31.124895868587537,87.74336242278244,128.86428536186287,69.29190168485349,68.02748013759258,126.68648512783244,146.02174260442666
267,2022-10-24,70.36092347955403,78.21687457132776,31.20217391031006,87.8577568966916,128.91525126826198,69.20238743946223,67.95004654385335,126.80680503126047,145.88893496873155
268,2022-10-25,70.44635336173279,78.82839793093389,31.312536742993657,88.01166875011556,129.19852256934414,69.2223496961624,67.89547077843619,127.1385574858778,145.81592516037304
269,2022-10-26,70.68921684546825,79.30156665697223,31.432903398231524,88.29909055203018,129.53175063088847,69.31712586411184,67.91763670427106,127.45217583779012,146.08514196238167
270,2022-10-27,70.9431213853634,79.91298081634633,31.546786238127133,88.67170779368965,129.70280490378315,69.40747281522812,67.87022103382346,127.88136279984533,146.2773414173198
271,2022-10-28,71.01090479104573,80.41350317031089,31.645430085506668,89.02589924396005,129.5743850284322,69.50873890367268,67.77481049853849,128.14646516810149,146.43017241687747
272,2022-10-31,71.22280164022357,81.02585068261139,31.773935356145547,89.51568925777903,129.63286705376962,69.61713969253175,67.8344549975611,128.52423257838183,146.41578062410127
273,2022-11-01,71.28289638963629,81.82149593528553,31.863644662926447,89.94072486774772,129.67077864832848,69.76383522444215,67.83769535536322,128.7901664229629,146.38409288653827
274,2022-11-02,71.40242667148733,82.5714934306001,31.952790009708174,90.27286357565615,129.65644877602398,69.83996137623087,67.87713379713466,128.99492076747916,146.19769695905552
275,2022-11-03,71.31945146156008,82.79805094590137,32.00908598002388,90.46716836385335,129.46538112090795,69.83284935651704,67.91275581749471,129.05276776322592,145.87136675969376
276,2022-11-04,71.37301366889454,83.40042208983648,32.04832172920232,90.7297420053601,129.08095303110716,69.78503519937952,68.00404311488074,129.01049445102495,145.26079268229483
277,2022-11-07,71.64043381308956,83.87085668931124,32.093404036170426,91.0054905523902,128.72568522230011,69.75066745764626,68.07770724891584,128.85423629310947,144.68753791354524
278,2022-11-08,71.86848644711309,84.40789930954517,32.136928123385445,91.2429152142243,128.49861124015413,69.79191393188633,68.05599841703182,128.79996596536353,144.0498329423631
279,2022-11-09,72.18770646984659,84.68422122491438,32.17681837659963,91.43226259876533,128.22790986086247,69.83138807137311,68.04535063260181,128.73624584319487,143.45093756836206
