,date,account_value
280,2022-11-10,986909.3117037393
281,2022-11-11,992478.538937626
282,2022-11-14,982492.8134890177
283,2022-11-15,992121.2598085977
284,2022-11-16,991522.8621645548
285,2022-11-17,988096.260296879
286,2022-11-18,996201.0588808634
287,2022-11-21,999355.3342104532
288,2022-11-22,1007689.2150393106
289,2022-11-23,1014029.0109072305
290,2022-11-25,1014668.3354464151
291,2022-11-28,1010174.7260866739
292,2022-11-29,1006491.6471224405
293,2022-11-30,1030500.5838900186
294,2022-12-01,1027028.468625126
295,2022-12-02,1030106.7926455118
296,2022-12-05,1012722.4263887979
297,2022-12-06,1003979.5030489542
298,2022-12-07,1005550.2760134317
299,2022-12-08,1012074.6819887735
300,2022-12-09,1005142.6354952432
301,2022-12-12,1013649.7996035196
302,2022-12-13,1012573.595868168
303,2022-12-14,1010139.9680452921
304,2022-12-15,993126.0327120401
305,2022-12-16,984731.8677034952
306,2022-12-19,980252.6994906046
307,2022-12-20,976797.3358431436
308,2022-12-21,987989.2281618692
309,2022-12-22,979957.6058779337
310,2022-12-23,985464.6419191934
311,2022-12-27,985091.8145266153
312,2022-12-28,973795.2063570597
313,2022-12-29,983044.8328371622
314,2022-12-30,978734.2493563272
315,2023-01-03,974519.4194002725
316,2023-01-04,980868.0418215372
317,2023-01-05,971193.7135592081
318,2023-01-06,996338.3495150186
319,2023-01-09,990523.0386477091
320,2023-01-10,992663.1806917764
321,2023-01-11,999856.1981173136
322,2023-01-12,994459.704236088
323,2023-01-13,1000352.9264345743
324,2023-01-17,1001034.6426516153
325,2023-01-18,977464.0610628702
326,2023-01-19,966359.5432863809
327,2023-01-20,978055.822796879
328,2023-01-23,984392.277585087
329,2023-01-24,987056.6448183634
330,2023-01-25,990183.5891390421
331,2023-01-26,993050.1549654581
332,2023-01-27,997113.0231142618
333,2023-01-30,993279.5541811563
334,2023-01-31,1007323.4044466593
335,2023-02-01,1018430.8044100382
336,2023-02-02,1020790.8246889688
337,2023-02-03,1008917.9434023477
338,2023-02-06,1009394.5907717325
339,2023-02-07,1006991.9660921671
340,2023-02-08,999040.900845585
341,2023-02-09,995352.9108248331
342,2023-02-10,998684.8979311563
343,2023-02-13,1010949.9262972452
344,2023-02-14,1007699.4580813028
345,2023-02-15,1012413.0713320352
346,2023-02-16,1000882.2160463907
347,2023-02-17,1010221.3866854288
348,2023-02-21,998034.9277010538
349,2023-02-22,998332.3999147989
350,2023-02-23,997220.8314486124
351,2023-02-24,988071.6107149698
352,2023-02-27,990614.5867281534
353,2023-02-28,984495.7452364542
354,2023-03-01,975834.8186464884
355,2023-03-02,984621.8474855997
356,2023-03-03,990984.4291506388
357,2023-03-06,990858.5423861124
358,2023-03-07,980032.8632784464
359,2023-03-08,980730.0571566202
360,2023-03-09,967721.603756962
361,2023-03-10,961657.9205904581
362,2023-03-13,965755.2502565958
363,2023-03-14,976580.6056643106
364,2023-03-15,980823.2400026895
365,2023-03-16,986075.2177706339
366,2023-03-17,977408.6117678263
367,2023-03-20,988437.2722445108
368,2023-03-21,995190.5584536173
369,2023-03-22,982449.0131350138
370,2023-03-23,979384.7766085245
371,2023-03-24,990635.5244112589
372,2023-03-27,995056.0196199991
373,2023-03-28,996029.9706240274
374,2023-03-29,1005155.7310457804
375,2023-03-30,1009608.1772127725
376,2023-03-31,1022873.3296022989
377,2023-04-03,1024180.1304445841
378,2023-04-04,1022236.8360720255
379,2023-04-05,1020023.7634859659
380,2023-04-06,1020673.2123232462
381,2023-04-10,1021876.6557894327
382,2023-04-11,1024494.7766237833
383,2023-04-12,1016874.0027895548
384,2023-04-13,1026999.519558964
385,2023-04-14,1022590.4393587686
386,2023-04-17,1029307.9945345499
387,2023-04-18,1032043.2229586222
388,2023-04-19,1031283.1452456095
389,2023-04-20,1028786.6341982462
390,2023-04-21,1037270.8492556192
391,2023-04-24,1040314.0489016153
392,2023-04-25,1033833.4335756876
393,2023-04-26,1026483.5993319132
394,2023-04-27,1042042.75436121
395,2023-04-28,1046830.2625094034
396,2023-05-01,1044681.8434267618
397,2023-05-02,1042871.1404238321
398,2023-05-03,1034433.8243074991
399,2023-05-04,1030441.7972994425
400,2023-05-05,1042980.4278078653
401,2023-05-08,1041635.6732302286
402,2023-05-09,1039177.5388308145
403,2023-05-10,1039392.7853060343
404,2023-05-11,1042970.7325106241
405,2023-05-12,1043583.3248568155
406,2023-05-15,1042054.3878603555
407,2023-05-16,1034469.3600283243
408,2023-05-17,1039841.2599917032
409,2023-05-18,1040563.4833651163
410,2023-05-19,1038657.0041628458
411,2023-05-22,1026354.5969973184
412,2023-05-23,1018303.1425753214
413,2023-05-24,1012504.5630007364
414,2023-05-25,1005682.7868929483
415,2023-05-26,1014719.5576143839
416,2023-05-30,1008292.9161501505
417,2023-05-31,1006492.601224003
418,2023-06-01,1009260.7240877725
419,2023-06-02,1025956.5831728555
420,2023-06-05,1024157.2487307169
421,2023-06-06,1023564.9636049845
422,2023-06-07,1019157.5632753946
423,2023-06-08,1028516.7261324503
424,2023-06-09,1028883.2084475138
425,2023-06-12,1033885.6589632608
426,2023-06-13,1040058.2997713663
427,2023-06-14,1044299.5617037393
428,2023-06-15,1053677.6618471718
429,2023-06-16,1054101.5025759316
430,2023-06-20,1050799.1464510537
431,2023-06-21,1049617.521863041
432,2023-06-22,1057886.4260531045
433,2023-06-23,1049334.2428255654
434,2023-06-26,1046347.1767550089
435,2023-06-27,1055153.3586245156
436,2023-06-28,1051397.085522709
437,2023-06-29,1051037.674786625
