,account_value,date,daily_return,datadate
125,931016.4443931584,2022-07-05,-0.0026180375486303,2022-07-05
126,931532.1792564396,2022-07-06,,2022-07-06
127,934975.6863841632,2022-07-07,0.0036966056615159,2022-07-07
128,934673.9726178744,2022-07-08,-0.0003226969114628,2022-07-08
129,932143.5945766068,2022-07-11,-0.0027072306658763,2022-07-11
130,929128.9155293962,2022-07-12,-0.0032341358828732,2022-07-12
131,928490.5070158464,2022-07-13,-0.0006871043435194,2022-07-13
132,925545.852047638,2022-07-14,-0.0031714432683564,2022-07-14
133,931998.5356181564,2022-07-15,0.0069717600227399,2022-07-15
134,931886.7055611114,2022-07-18,-0.0001199895201239,2022-07-18
135,943778.924133606,2022-07-19,0.0127614424602549,2022-07-19
136,945980.4848110962,2022-07-20,0.002332708032775,2022-07-20
137,951167.4321572116,2022-07-21,0.0054831441339415,2022-07-21
138,947727.7411596604,2022-07-22,-0.0036162834021239,2022-07-22
139,952268.5432667696,2022-07-25,0.0047912516537216,2022-07-25
140,943591.7041992876,2022-07-26,-0.0091117564775541,2022-07-26
141,958371.6933674548,2022-07-27,0.0156635429311124,2022-07-27
142,967087.2544361803,2022-07-28,0.0090941344877388,2022-07-28
143,986301.341355202,2022-07-29,0.0198679972576245,2022-07-29
144,985465.5278264696,2022-08-01,-0.0008474220744583,2022-08-01
145,985130.1490426715,2022-08-02,-0.000340325231404,2022-08-02
146,985794.3857339557,2022-08-03,0.000674262879813,2022-08-03
147,984944.0806684193,2022-08-04,-0.0008625582351063,2022-08-04
148,984480.6556443484,2022-08-05,-0.0004705089691551,2022-08-05
149,985331.6262529067,2022-08-08,0.0008643853017116,2022-08-08
150,984105.9163778,2022-08-09,-0.0012439566968616,2022-08-09
151,990746.8135563508,2022-08-10,0.006748152884797,2022-08-10
152,991863.737136795,2022-08-11,0.0011273552083754,2022-08-11
153,998756.0692692412,2022-08-12,0.0069488699650843,2022-08-12
154,998838.0883961332,2022-08-15,8.212128007611952e-05,2022-08-15
155,1001112.4748756712,2022-08-16,0.0022770321896614,2022-08-16
156,997285.1823088758,2022-08-17,-0.0038230395313678,2022-08-17
157,999466.6800767286,2022-08-18,0.0021874362585054,2022-08-18
158,991952.9477870176,2022-08-19,-0.0075177416511114,2022-08-19
159,979648.5788602064,2022-08-22,-0.012404186059693,2022-08-22
160,983130.7437949294,2022-08-23,0.0035545041455316,2022-08-23
161,986692.0009697876,2022-08-24,0.0036223637571453,2022-08-24
162,997460.2989972075,2022-08-25,0.0109135353452103,2022-08-25
163,971156.8015747984,2022-08-26,-0.0263704705328654,2022-08-26
164,968830.1174249648,2022-08-29,-0.0023957862891562,2022-08-29
165,954766.0658444748,2022-08-30,-0.0145165301197186,2022-08-30
166,946076.904237114,2022-08-31,-0.0091008278553296,2022-08-31
167,947180.4306654624,2022-09-01,0.0011664235998218,2022-09-01
168,946233.2574510002,2022-09-02,-0.0009999923813848,2022-09-02
169,946067.9160964316,2022-09-06,-0.0001747363594193,2022-09-06
170,947841.49999979,2022-09-07,0.0018746898327091,2022-09-07
171,947744.910337162,2022-09-08,-0.0001019048676684,2022-09-08
172,948467.7286507604,2022-09-09,0.0007626717967195,2022-09-09
173,949598.3648838232,2022-09-12,0.0011920661071633,2022-09-12
174,943812.6765225712,2022-09-13,-0.0060927741403175,2022-09-13
175,945058.6345079228,2022-09-14,0.0013201327088998,2022-09-14
176,943505.7783647496,2022-09-15,-0.0016431320623633,2022-09-15
177,943272.9841104466,2022-09-16,-0.0002467332576451,2022-09-16
178,943629.4819208104,2022-09-19,0.0003779370514889,2022-09-19
179,942338.3624964636,2022-09-20,-0.0013682482892742,2022-09-20
180,939653.845783672,2022-09-21,-0.002848782156846,2022-09-21
181,937779.6026963994,2022-09-22,-0.0019946101382786,2022-09-22
182,932255.4277877614,2022-09-23,-0.0058906963776502,2022-09-23
183,929419.9904594228,2022-09-26,-0.0030414811690256,2022-09-26
184,929869.4881160544,2022-09-27,0.0004836324387742,2022-09-27
185,939215.526097019,2022-09-28,0.0100509137039219,2022-09-28
186,932396.0749641987,2022-09-29,-0.0072607947199924,2022-09-29
187,932011.4502038992,2022-09-30,-0.0004125122044452,2022-09-30
188,933103.2006872216,2022-10-03,0.0011713917067042,2022-10-03
189,934706.266177944,2022-10-04,,2022-10-04
190,934466.8692971992,2022-10-05,-0.0002561199056938,2022-10-05
191,933048.9429199066,2022-10-06,-0.0015173639899711,2022-10-06
192,927228.1806161728,2022-10-07,-0.0062384319149627,2022-10-07
193,925244.4141019668,2022-10-10,-0.0021394588254292,2022-10-10
194,923412.8864903868,2022-10-11,-0.001979506802381,2022-10-11
195,921593.6174415587,2022-10-12,-0.0019701577435665,2022-10-12
196,921198.1504207456,2022-10-13,-0.0004291121523941,2022-10-13
197,919854.5480033188,2022-10-14,-0.0014585379017677,2022-10-14
198,922620.5656921176,2022-10-17,0.0030070163753639,2022-10-17
199,924721.217345541,2022-10-18,0.0022768315941965,2022-10-18
200,923405.6931413404,2022-10-19,-0.0014226170866685,2022-10-19
201,919967.3851513768,2022-10-20,-0.0037235074631896,2022-10-20
202,928692.1124920256,2022-10-21,0.0094837354904848,2022-10-21
203,931692.090929144,2022-10-24,0.0032303261724366,2022-10-24
204,938539.9946583082,2022-10-25,0.0073499644312049,2022-10-25
205,939025.0601020758,2022-10-26,0.0005168298064315,2022-10-26
206,938694.9121748258,2022-10-27,-0.0003515858535384,2022-10-27
207,947379.275824194,2022-10-28,0.0092515294764385,2022-10-28
208,946746.276863745,2022-10-31,-0.0006681579137335,2022-10-31
209,946645.0172601492,2022-11-01,-0.0001069553755534,2022-11-01
210,943923.099840105,2022-11-02,-0.0028753306365273,2022-11-02
211,944347.8820750372,2022-11-03,0.0004500178404405,2022-11-03
212,944189.347169962,2022-11-04,-0.0001678776519589,2022-11-04
213,944482.04851956,2022-11-07,0.0003100028087323,2022-11-07
214,944417.4865716228,2022-11-08,-6.835698787310829e-05,2022-11-08
215,942774.8748688792,2022-11-09,-0.0017392855660757,2022-11-09
216,949186.92906259,2022-11-10,0.0068012569751632,2022-11-10
217,949051.7695425932,2022-11-11,-0.0001423950497612,2022-11-11
218,948681.4628030992,2022-11-14,-0.0003901860271254,2022-11-14
219,949288.398897078,2022-11-15,0.000639768054691,2022-11-15
220,947851.056805266,2022-11-16,-0.0015141258372924,2022-11-16
221,946416.4192452148,2022-11-17,-0.0015135685609577,2022-11-17
222,948134.52446456,2022-11-18,0.00181537976773,2022-11-18
223,946793.1539433504,2022-11-21,-0.001414747049705,2022-11-21
224,952577.3076017672,2022-11-22,0.0061092051989666,2022-11-22
225,954790.9733015352,2022-11-23,0.0023238698655767,2022-11-23
226,955616.6591322238,2022-11-25,0.0008647817729501,2022-11-25
227,946306.1658736484,2022-11-28,-0.0097429164399772,2022-11-28
228,946905.5908152834,2022-11-29,0.0006334365803075,2022-11-29
229,964640.8781244722,2022-11-30,0.0187297313282508,2022-11-30
230,964605.0104477144,2022-12-01,-3.718241427574931e-05,2022-12-01
231,965016.468876288,2022-12-02,0.0004265563874508,2022-12-02
232,946448.3992211978,2022-12-05,-0.0192411945847015,2022-12-05
233,935731.6967710176,2022-12-06,-0.0113230710295442,2022-12-06
234,934465.2852435708,2022-12-07,-0.0013533917166821,2022-12-07
235,940235.5775897852,2022-12-08,0.0061749670504991,2022-12-08
236,930900.6934686458,2022-12-09,-0.0099282396280606,2022-12-09
237,943647.8907791468,2022-12-12,0.0136934018847956,2022-12-12
238,949803.4024598796,2022-12-13,0.0065231022512541,2022-12-13
239,945507.388198016,2022-12-14,-0.0045230562985324,2022-12-14
240,926858.6105747478,2022-12-15,-0.0197235662629877,2022-12-15
241,916376.1095033672,2022-12-16,-0.0113097088938737,2022-12-16
242,909409.601207934,2022-12-19,-0.0076022369234489,2022-12-19
243,909990.3264251086,2022-12-20,0.0006385738795842,2022-12-20
244,923366.2139876392,2022-12-21,0.0146989337953489,2022-12-21
