,date,account_value
220,2022-08-17,998758.1811823276
221,2022-08-18,1000852.7652582553
222,2022-08-19,988787.2408594516
223,2022-08-22,969073.5736231235
224,2022-08-23,968741.944030228
225,2022-08-24,972152.5798639682
226,2022-08-25,982187.4119409946
227,2022-08-26,952025.5786127475
228,2022-08-29,949260.78662056
229,2022-08-30,937483.6892084506
230,2022-08-31,929770.0106653598
231,2022-09-01,936897.3875116733
232,2022-09-02,927251.1895136264
233,2022-09-06,926322.5766596225
234,2022-09-07,949564.828505936
235,2022-09-08,953172.3388361362
236,2022-09-09,965686.5213007358
237,2022-09-12,974451.1221460727
238,2022-09-13,935000.3744959262
239,2022-09-14,940779.501388016
240,2022-09-15,930748.0763239291
241,2022-09-16,923035.1502832797
242,2022-09-19,934592.4207147983
243,2022-09-20,922049.2954401401
244,2022-09-21,907430.8528589633
245,2022-09-22,895072.5475305942
246,2022-09-23,878277.8887476352
247,2022-09-26,871475.3286585239
248,2022-09-27,866324.8331598666
249,2022-09-28,883718.5346216586
250,2022-09-29,858653.5390924838
251,2022-09-30,843470.7079767612
252,2022-10-03,856852.5248560336
253,2022-10-04,881426.8633112338
254,2022-10-05,873705.2490381625
255,2022-10-06,861310.4367365268
256,2022-10-07,839959.2226557162
257,2022-10-10,839411.1983179477
258,2022-10-11,837405.7567133334
259,2022-10-12,832575.9331507114
260,2022-10-13,846811.1286768344
261,2022-10-14,824817.6716913608
262,2022-10-17,846979.1402582553
263,2022-10-18,861295.8860468295
264,2022-10-19,853291.5015406039
265,2022-10-20,836714.5123590854
266,2022-10-21,856992.1690363315
267,2022-10-24,865315.8847956088
268,2022-10-25,881834.5324549106
269,2022-10-26,880808.4164881137
270,2022-10-27,883334.4393000033
271,2022-10-28,896582.7007746127
272,2022-10-31,891247.8857569125
273,2022-11-01,887628.8056330112
274,2022-11-02,866424.9184717563
275,2022-11-03,866852.6133417514
276,2022-11-04,876010.2353662875
277,2022-11-07,874613.0890802768
278,2022-11-08,877338.3604578403
279,2022-11-09,861199.2383875278
280,2022-11-10,904792.7702478793
281,2022-11-11,910755.7827600864
282,2022-11-14,900589.1668695834
283,2022-11-15,909992.4465326694
284,2022-11-16,905325.5253900912
285,2022-11-17,897948.5101923373
286,2022-11-18,905318.7033686069
287,2022-11-21,903606.7292475131
288,2022-11-22,911822.3324427035
289,2022-11-23,919984.8336023715
290,2022-11-25,922165.2364038852
291,2022-11-28,913377.5657343295
292,2022-11-29,911828.8920587924
293,2022-11-30,934938.5103907016
294,2022-12-01,933996.0852045444
295,2022-12-02,934925.5425409701
296,2022-12-05,917683.9049829867
297,2022-12-06,909566.1523279574
298,2022-12-07,907242.1282343295
299,2022-12-08,913855.0819544223
300,2022-12-09,908230.4148859408
301,2022-12-12,918716.2360224155
302,2022-12-13,919860.5426020053
303,2022-12-14,916611.5061182406
304,2022-12-15,900358.3673090365
305,2022-12-16,889573.6187128451
306,2022-12-19,882479.1003107455
307,2022-12-20,879012.2177271274
308,2022-12-21,892297.6606897739
309,2022-12-22,879826.1235193637
310,2022-12-23,885915.2355646518
311,2022-12-27,883498.4892725375
312,2022-12-28,874079.3617243198
313,2022-12-29,886620.6165613559
314,2022-12-30,882384.9354395297
315,2023-01-03,880375.0088190463
316,2023-01-04,889058.7588953403
317,2023-01-05,878239.676085892
318,2023-01-06,899769.3872675326
319,2023-01-09,900002.9724115756
320,2023-01-10,905091.6737360385
321,2023-01-11,917501.9463800815
322,2023-01-12,916901.8708032992
323,2023-01-13,919940.12205452
324,2023-01-17,918019.3358454135
325,2023-01-18,900310.950026932
326,2023-01-19,886740.5804743198
327,2023-01-20,900085.7468866733
328,2023-01-23,908394.9402155307
329,2023-01-24,911100.6227869418
330,2023-01-25,909710.8973383334
331,2023-01-26,917853.4871210483
332,2023-01-27,926173.4590601352
333,2023-01-30,917313.3054346469
334,2023-01-31,932333.7724146274
335,2023-02-01,942487.3184961703
336,2023-02-02,954281.333419266
337,2023-02-03,937413.4313501742
338,2023-02-06,937885.5957788852
339,2023-02-07,938666.2399744418
340,2023-02-08,930178.5381006625
341,2023-02-09,924417.4641107944
342,2023-02-10,926613.316710892
343,2023-02-13,936915.2519525912
344,2023-02-14,938281.8365015414
345,2023-02-15,945406.327056351
346,2023-02-16,932385.7494043735
347,2023-02-17,937984.6003565219
348,2023-02-21,916745.3343500522
349,2023-02-22,917050.2871241
350,2023-02-23,916826.1896356967
351,2023-02-24,908857.9216150668
352,2023-02-27,913943.8720087436
353,2023-02-28,909000.6583704379
354,2023-03-01,901783.7622827914
355,2023-03-02,908614.4409937289
356,2023-03-03,921339.9688562778
357,2023-03-06,919545.9737085727
358,2023-03-07,907412.7048334506
359,2023-03-08,908821.444030228
360,2023-03-09,894293.183608475
361,2023-03-10,883297.2932123569
362,2023-03-13,885869.164443436
363,2023-03-14,897495.6551355746
364,2023-03-15,894485.926085892
365,2023-03-16,904667.004577103
366,2023-03-17,893725.3624567416
367,2023-03-20,901800.2942957309
368,2023-03-21,910471.1827082065
369,2023-03-22,893588.9586328891
370,2023-03-23,890331.1616663364
371,2023-03-24,897817.322860184
372,2023-03-27,901540.6065210727
373,2023-03-28,903050.0597223666
374,2023-03-29,916125.6996454623
375,2023-03-30,920829.3609156039
376,2023-03-31,935853.8002771762
