,date,account_value
194,2022-07-12,911010.9839371337
195,2022-07-13,908279.6348770751
196,2022-07-14,904737.2507370604
197,2022-07-15,917824.8946732177
198,2022-07-18,911030.689427246
199,2022-07-19,932018.989918579
200,2022-07-20,933199.0414322509
201,2022-07-21,945499.0174149169
202,2022-07-22,944055.2282608642
203,2022-07-25,945983.0829514159
204,2022-07-26,937623.4086960448
205,2022-07-27,952763.3816879882
206,2022-07-28,969402.4192093505
207,2022-07-29,983562.3023728026
208,2022-08-01,984114.369114746
209,2022-08-02,977514.1439407958
210,2022-08-03,989005.3858078612
211,2022-08-04,989212.2361038817
212,2022-08-05,984358.5174912108
213,2022-08-08,986814.5011185302
214,2022-08-09,981773.3940170897
215,2022-08-10,999758.6443527831
216,2022-08-11,997932.2204941405
217,2022-08-12,1014458.0404404296
218,2022-08-15,1019924.9607895507
219,2022-08-16,1025602.869908203
220,2022-08-17,1017718.4544571532
221,2022-08-18,1018582.2768601073
222,2022-08-19,1008468.5109757079
223,2022-08-22,990189.0073135985
224,2022-08-23,988334.4874161376
225,2022-08-24,991191.0503586425
226,2022-08-25,1003130.2466782226
227,2022-08-26,972811.1997116698
228,2022-08-29,968625.8756607665
229,2022-08-30,957286.8190506591
230,2022-08-31,949267.5651596679
231,2022-09-01,955815.8200882567
232,2022-09-02,946271.4767349852
233,2022-09-06,945458.1530960692
234,2022-09-07,967799.8231552733
235,2022-09-08,974972.1178330077
236,2022-09-09,987205.2285507811
237,2022-09-12,995748.3302048339
238,2022-09-13,957427.2350205077
239,2022-09-14,960096.4365280761
240,2022-09-15,952887.3479355468
241,2022-09-16,945198.5713394774
242,2022-09-19,953922.94492041
243,2022-09-20,940767.9749954833
244,2022-09-21,924928.7998398436
245,2022-09-22,916057.5237320556
246,2022-09-23,901292.4518326415
247,2022-09-26,893112.5021866454
248,2022-09-27,889361.8500565185
249,2022-09-28,908254.5545395507
250,2022-09-29,887832.6522873534
251,2022-09-30,874495.633076538
252,2022-10-03,890901.3207749022
253,2022-10-04,916361.2461746825
254,2022-10-05,910503.4513443602
255,2022-10-06,898374.1312149657
256,2022-10-07,876729.1189926757
257,2022-10-10,875317.9245041503
258,2022-10-11,874063.5728500976
259,2022-10-12,869090.8517044677
260,2022-10-13,886403.2339981688
261,2022-10-14,866189.5191086425
262,2022-10-17,887280.6768997802
263,2022-10-18,900296.0915726317
264,2022-10-19,890692.9988297118
265,2022-10-20,876899.2448929442
266,2022-10-21,899008.7996414794
267,2022-10-24,907828.3745468749
268,2022-10-25,923515.5363205565
269,2022-10-26,925836.7039841308
270,2022-10-27,926108.6136520995
271,2022-10-28,939563.729649414
272,2022-10-31,934695.3655747069
273,2022-11-01,932586.1258133544
274,2022-11-02,911356.7902725829
275,2022-11-03,911592.9333695067
276,2022-11-04,923059.2552841796
277,2022-11-07,925213.9586838378
278,2022-11-08,930128.243244995
279,2022-11-09,914766.6974991454
280,2022-11-10,956624.3082626952
281,2022-11-11,959797.9202622069
282,2022-11-14,952833.5384110106
283,2022-11-15,958820.5137375487
284,2022-11-16,954171.9417618407
285,2022-11-17,947799.9744309081
286,2022-11-18,956125.2177780761
287,2022-11-21,955343.1601151122
288,2022-11-22,965682.8848770751
289,2022-11-23,972657.8533218993
290,2022-11-25,975359.9017990722
291,2022-11-28,964861.4766281737
292,2022-11-29,963693.4720810546
293,2022-11-30,987730.9080856933
294,2022-12-01,987891.4308060302
295,2022-12-02,990510.8054245604
296,2022-12-05,973898.54938208
297,2022-12-06,965468.5076798095
298,2022-12-07,965349.7816971435
299,2022-12-08,972802.972126831
300,2022-12-09,964879.2252091063
301,2022-12-12,975362.883000244
302,2022-12-13,978593.8278244628
303,2022-12-14,975283.8510025634
304,2022-12-15,956205.8323715819
305,2022-12-16,945099.5857742919
306,2022-12-19,937762.7528427733
307,2022-12-20,936088.7096451415
308,2022-12-21,949045.2130631102
309,2022-12-22,938916.1655243529
310,2022-12-23,944044.3164414061
311,2022-12-27,941821.9099548949
312,2022-12-28,932125.992161621
313,2022-12-29,944447.0784500731
314,2022-12-30,939935.9617661132
315,2023-01-03,937791.3062027587
316,2023-01-04,946465.1967209472
317,2023-01-05,934940.5766647948
318,2023-01-06,955805.3630722655
319,2023-01-09,953222.4653061522
320,2023-01-10,959827.0386551513
321,2023-01-11,971657.6198319091
322,2023-01-12,971098.9887131347
323,2023-01-13,974989.9625443114
324,2023-01-17,971366.531803955
325,2023-01-18,954497.1174057616
326,2023-01-19,944724.2285660399
327,2023-01-20,957570.7382401122
328,2023-01-23,964471.8394364013
329,2023-01-24,964943.89363562
330,2023-01-25,964397.2610062255
331,2023-01-26,971108.4378403319
332,2023-01-27,975062.9718674315
333,2023-01-30,966117.5251816405
334,2023-01-31,982027.9457443847
335,2023-02-01,990934.2268723143
336,2023-02-02,997325.6682022704
337,2023-02-03,982626.4867752685
338,2023-02-06,980284.4055527343
339,2023-02-07,983949.806904663
340,2023-02-08,976490.5914353026
341,2023-02-09,968862.4888504638
342,2023-02-10,972641.0098770751
343,2023-02-13,982136.7399796142
344,2023-02-14,982237.448399414
345,2023-02-15,986671.5908707274
346,2023-02-16,974104.3338974608
347,2023-02-17,978490.845600952
348,2023-02-21,959024.3728989257
349,2023-02-22,959535.960408081
350,2023-02-23,960085.4386795653
351,2023-02-24,952759.7587631835
352,2023-02-27,956126.4060257567
353,2023-02-28,951896.1746567382
354,2023-03-01,947624.0558975829
355,2023-03-02,954893.1687973632
356,2023-03-03,967812.4488724364
357,2023-03-06,964256.7172592772
358,2023-03-07,950073.0874374999
359,2023-03-08,950550.9576309813
360,2023-03-09,935173.2621658935
361,2023-03-10,923530.3485306395
362,2023-03-13,925829.2366226806
363,2023-03-14,937144.8716324462
364,2023-03-15,930864.7001389159
365,2023-03-16,941142.0961655272
366,2023-03-17,929170.7573898925
367,2023-03-20,939628.4638565673
368,2023-03-21,948466.1346024169
369,2023-03-22,931627.7000473632
370,2023-03-23,928911.3548935546
371,2023-03-24,937632.8109635009
372,2023-03-27,941893.441166748
373,2023-03-28,942259.1077164306
374,2023-03-29,953508.5775345458
375,2023-03-30,958712.727116455
376,2023-03-31,973317.994328369
