,date,account_value
107,2022-03-07,1015535.3212226335
108,2022-03-08,1011869.0287574235
109,2022-03-09,1027465.6117881242
110,2022-03-10,1027677.4955390397
111,2022-03-11,1017165.1704200212
112,2022-03-14,1006775.6773322526
113,2022-03-15,1018959.6869910661
114,2022-03-16,1034098.7185538713
115,2022-03-17,1048437.4125770036
116,2022-03-18,1055774.2593024673
117,2022-03-21,1064350.4280799332
118,2022-03-22,1070531.4887259903
119,2022-03-23,1065142.529871315
120,2022-03-24,1081441.5795615616
121,2022-03-25,1090571.5883353653
122,2022-03-28,1090911.6397651138
123,2022-03-29,1103203.619600624
124,2022-03-30,1100683.5524619522
125,2022-03-31,1087004.9710334244
126,2022-04-01,1089828.1307319107
127,2022-04-04,1095185.3764213028
128,2022-04-05,1081523.1464484634
129,2022-04-06,1073636.3525718155
130,2022-04-07,1077788.3864844742
131,2022-04-08,1077978.4560721817
132,2022-04-11,1060520.893694252
133,2022-04-12,1062073.6829398575
134,2022-04-13,1074242.9061377945
135,2022-04-14,1065908.9299109878
136,2022-04-18,1067927.3395331802
137,2022-04-19,1079441.9424308243
138,2022-04-20,1083555.4646705093
139,2022-04-21,1064361.4844687881
140,2022-04-22,1035967.9745276872
141,2022-04-25,1033823.2048896257
142,2022-04-26,1012954.4572928849
143,2022-04-27,1022450.4769843522
144,2022-04-28,1046807.0775626603
145,2022-04-29,1014874.236803383
146,2022-05-02,1020404.324732155
147,2022-05-03,1029416.4103721086
148,2022-05-04,1062847.7180427017
149,2022-05-05,1031359.0958426896
150,2022-05-06,1031080.3313926164
151,2022-05-09,992811.1479590837
152,2022-05-10,994487.412836403
153,2022-05-11,986451.711336464
154,2022-05-12,982557.117410988
155,2022-05-13,1004871.7167380754
156,2022-05-16,1006550.437975258
157,2022-05-17,1028362.5713981095
158,2022-05-18,995025.1286414567
159,2022-05-19,990328.2335532609
160,2022-05-20,989607.1399863664
161,2022-05-23,1009088.9158805314
162,2022-05-24,1007423.9916556779
163,2022-05-25,1016294.2931388322
164,2022-05-26,1033155.4358085099
165,2022-05-27,1057716.559961647
166,2022-05-31,1045894.4353888932
167,2022-06-01,1044577.5454963151
168,2022-06-02,1061512.375536293
169,2022-06-03,1052945.9284156265
170,2022-06-06,1056104.617105812
171,2022-06-07,1070505.7781394424
172,2022-06-08,1056420.9697669449
173,2022-06-09,1031541.5868552629
174,2022-06-10,1004055.5702613298
175,2022-06-13,961544.7510856095
176,2022-06-14,958064.9252952043
177,2022-06-15,962811.0429328386
178,2022-06-16,926265.1422904435
179,2022-06-17,917785.1989921037
180,2022-06-21,941285.0492423478
181,2022-06-22,932031.6636374894
182,2022-06-23,930837.4911826554
183,2022-06-24,958497.4997275773
184,2022-06-27,960374.6648963395
185,2022-06-28,951208.6032966081
186,2022-06-29,944074.1597312394
187,2022-06-30,937405.787294716
188,2022-07-01,946912.662218422
189,2022-07-05,932850.5484412614
190,2022-07-06,936480.1893256608
191,2022-07-07,951146.8015998307
192,2022-07-08,948287.8573325578
193,2022-07-11,942060.7550681535
194,2022-07-12,933545.0387671891
195,2022-07-13,928713.3705542985
196,2022-07-14,924663.6214240495
197,2022-07-15,937653.7848990861
198,2022-07-18,935205.1199058
199,2022-07-19,961036.0838111344
200,2022-07-20,966921.8488105241
201,2022-07-21,972594.4875129167
202,2022-07-22,967389.9791282121
203,2022-07-25,974511.6911719743
204,2022-07-26,966965.4804557267
205,2022-07-27,988370.0285666886
206,2022-07-28,1006695.1713889543
207,2022-07-29,1026224.8700507585
208,2022-08-01,1021150.826570839
209,2022-08-02,1014284.2983649675
210,2022-08-03,1021200.4017508927
211,2022-08-04,1018077.8710425798
212,2022-08-05,1020626.7141898576
213,2022-08-08,1019759.5084784928
214,2022-08-09,1019518.9952414933
215,2022-08-10,1039406.8518317643
216,2022-08-11,1045275.359308571
217,2022-08-12,1062228.9992240372
218,2022-08-15,1062945.6865409317
219,2022-08-16,1064087.6765998306
220,2022-08-17,1058608.816576332
221,2022-08-18,1066787.5949271622
222,2022-08-19,1054592.1918586197
223,2022-08-22,1035955.9199469987
224,2022-08-23,1042176.6785911027
225,2022-08-24,1046104.5468619767
226,2022-08-25,1060981.092737526
227,2022-08-26,1029678.0699637834
228,2022-08-29,1026608.6780112687
229,2022-08-30,1009212.3433249894
230,2022-08-31,999867.7780402604
231,2022-09-01,994754.2097342912
232,2022-09-02,990005.0554984513
233,2022-09-06,986739.3662742082
234,2022-09-07,1002319.6199897233
235,2022-09-08,1006125.2700217668
236,2022-09-09,1022004.5991691056
237,2022-09-12,1034475.521631569
238,2022-09-13,995162.1965888444
239,2022-09-14,999995.8646186296
240,2022-09-15,980270.0471213761
241,2022-09-16,967803.6634620134
242,2022-09-19,977677.1943992082
243,2022-09-20,966916.6080802385
244,2022-09-21,951771.4226554338
245,2022-09-22,943028.5754111711
246,2022-09-23,919720.814676613
247,2022-09-26,905885.4071143571
248,2022-09-27,904952.1560386125
249,2022-09-28,923855.8914206926
250,2022-09-29,904947.6042579118
251,2022-09-30,892863.830187172
252,2022-10-03,924285.7379172746
253,2022-10-04,955677.9943717424
254,2022-10-05,953860.6565497819
255,2022-10-06,945792.7980521623
256,2022-10-07,922438.1821387712
257,2022-10-10,915552.3198493425
258,2022-10-11,908402.3625663224
259,2022-10-12,901623.0480979386
260,2022-10-13,928546.5807364885
261,2022-10-14,903048.1571067277
262,2022-10-17,923734.7101920549
263,2022-10-18,937637.4402030412
264,2022-10-19,936952.5148032609
265,2022-10-20,928798.6068976823
266,2022-10-21,954201.0084937516
267,2022-10-24,961752.408136696
268,2022-10-25,976671.570207924
269,2022-10-26,974598.6400245134
270,2022-10-27,975179.4361899797
271,2022-10-28,998185.6385520402
272,2022-10-31,992526.5934623185
273,2022-11-01,992802.3341010514
274,2022-11-02,969122.4545386735
275,2022-11-03,968559.1756080094
276,2022-11-04,985401.4266379777
277,2022-11-07,993872.4674018327
278,2022-11-08,1002388.365343422
279,2022-11-09,978666.3552421037
280,2022-11-10,1029806.5390113298
281,2022-11-11,1040653.9189246598
282,2022-11-14,1034667.610430092
283,2022-11-15,1043204.5470145646
284,2022-11-16,1033122.4965537492
285,2022-11-17,1029195.4399436418
286,2022-11-18,1033916.6521018449
287,2022-11-21,1030081.9083426896
288,2022-11-22,1048702.0463508072
289,2022-11-23,1052443.381937355
290,2022-11-25,1051683.5889075699
291,2022-11-28,1030307.8613303605
292,2022-11-29,1031083.2790549699
293,2022-11-30,1058237.5828498306
294,2022-12-01,1058166.7661460342
295,2022-12-02,1057721.1682609024
296,2022-12-05,1038775.7526343766
297,2022-12-06,1024315.8178656999
298,2022-12-07,1021005.1130240861
299,2022-12-08,1028529.4273627702
300,2022-12-09,1017957.5764945451
301,2022-12-12,1037811.8242515031
302,2022-12-13,1048537.1176780168
303,2022-12-14,1042323.6433509294
304,2022-12-15,1017340.0446647111
305,2022-12-16,1006898.9759925309
306,2022-12-19,999114.4115699235
307,2022-12-20,1003677.1410010759
308,2022-12-21,1019472.0335257951
309,2022-12-22,1002604.1290992204
310,2022-12-23,1012774.3137839738
311,2022-12-27,1013950.2671683732
312,2022-12-28,998281.7112143937
313,2022-12-29,1012932.3922522966
314,2022-12-30,1010149.23759684
315,2023-01-03,1001172.0819877092
316,2023-01-04,1008156.8973868791
317,2023-01-05,997571.6702445451
318,2023-01-06,1023882.131800026
319,2023-01-09,1027667.8702643815
320,2023-01-10,1033759.7387107316
321,2023-01-11,1045477.5042289201
322,2023-01-12,1052123.2491553726
323,2023-01-13,1053490.9698127212
324,2023-01-17,1051261.7628501358
325,2023-01-18,1033332.7580970231
326,2023-01-19,1024900.0425971452
327,2023-01-20,1041999.3027823869
328,2023-01-23,1051927.892687172
329,2023-01-24,1053381.1834052505
330,2023-01-25,1049796.30790934
331,2023-01-26,1063320.398973793
332,2023-01-27,1060864.328852028
333,2023-01-30,1046418.4029029313
334,2023-01-31,1061133.7696479263
335,2023-02-01,1067568.5169776382
336,2023-02-02,1073215.1427558365
337,2023-02-03,1062349.1075385513
338,2023-02-06,1056406.0432990494
339,2023-02-07,1073273.1065772476
340,2023-02-08,1062372.901834816
341,2023-02-09,1052304.0524314346
342,2023-02-10,1063406.0865958633
343,2023-02-13,1072233.228548378
344,2023-02-14,1072806.3418830337
345,2023-02-15,1074179.1150992813
346,2023-02-16,1061155.0642951431
347,2023-02-17,1051906.0333198013
348,2023-02-21,1032612.1376365129
349,2023-02-22,1031129.9776252214
350,2023-02-23,1039326.4051230851
351,2023-02-24,1033528.6702521745
352,2023-02-27,1037211.0692161027
353,2023-02-28,1031584.9711554948
354,2023-03-01,1032757.5654242936
355,2023-03-02,1045493.6941932145
356,2023-03-03,1062138.8151191177
357,2023-03-06,1061045.1818793716
358,2023-03-07,1044908.8111899797
359,2023-03-08,1048106.2767203752
360,2023-03-09,1031930.7567237321
361,2023-03-10,1014051.2121604386
362,2023-03-13,1011353.8303626481
363,2023-03-14,1026492.0968268815
364,2023-03-15,1008348.7875388566
365,2023-03-16,1024561.2572806779
366,2023-03-17,1013878.7246879045
367,2023-03-20,1025436.760996193
368,2023-03-21,1035332.5437644426
369,2023-03-22,1018272.3753913346
370,2023-03-23,1018793.8462317887
371,2023-03-24,1027073.3650611344
372,2023-03-27,1031370.2901099626
373,2023-03-28,1034847.436891884
374,2023-03-29,1051739.3155234756
375,2023-03-30,1058656.177652687
376,2023-03-31,1071502.7210792007
