,date,account_value
81,2022-01-27,963855.4305048829
82,2022-01-28,976103.1205225831
83,2022-01-31,998192.3891077882
84,2022-02-01,1011752.7851801759
85,2022-02-02,1011874.6056528932
86,2022-02-03,990237.7783137208
87,2022-02-04,1005072.5466929323
88,2022-02-07,1006738.7538615114
89,2022-02-08,1013780.2726069337
90,2022-02-09,1025804.5862131959
91,2022-02-10,1011072.4009562379
92,2022-02-11,996655.0756464845
93,2022-02-14,993209.7550364381
94,2022-02-15,1007189.6112452394
95,2022-02-16,1011338.5612650758
96,2022-02-17,990852.8289500123
97,2022-02-18,984796.524758423
98,2022-02-22,965484.5284968263
99,2022-02-23,945670.0030070192
100,2022-02-24,956384.9077006227
101,2022-02-25,978580.0985194093
102,2022-02-28,986440.5262843019
103,2022-03-01,973793.179848755
104,2022-03-02,995110.0915614015
105,2022-03-03,985027.6169062501
106,2022-03-04,980608.0912867433
107,2022-03-07,951113.0213786012
108,2022-03-08,952885.041718567
109,2022-03-09,968588.6665278322
110,2022-03-10,976236.6825419313
111,2022-03-11,963522.8507090455
112,2022-03-14,952635.3247843629
113,2022-03-15,965558.561905945
114,2022-03-16,985838.7520686036
115,2022-03-17,1003988.360657776
116,2022-03-18,1014824.0105143434
117,2022-03-21,1018624.0207682496
118,2022-03-22,1031950.089135254
119,2022-03-23,1024804.7409525758
120,2022-03-24,1031756.9367457277
121,2022-03-25,1037988.8295679933
122,2022-03-28,1045757.4836741334
123,2022-03-29,1056511.0425806886
124,2022-03-30,1050085.1355372316
125,2022-03-31,1031650.1627512819
126,2022-04-01,1031494.038468445
127,2022-04-04,1041857.7521601564
128,2022-04-05,1022961.8690348512
129,2022-04-06,1009087.6989680177
130,2022-04-07,1014726.9408732301
131,2022-04-08,1015158.2152796632
132,2022-04-11,999303.0754328615
133,2022-04-12,1002038.6360255128
134,2022-04-13,1018774.0009165651
135,2022-04-14,1011456.853638733
136,2022-04-18,1015425.1653300172
137,2022-04-19,1033263.5322657472
138,2022-04-20,1029889.6679240114
139,2022-04-21,1014799.1910181886
140,2022-04-22,990030.2345286256
141,2022-04-25,987279.3508463746
142,2022-04-26,956321.477593506
143,2022-04-27,959881.1447764284
144,2022-04-28,978422.0345545656
145,2022-04-29,941024.7138911134
146,2022-05-02,950746.0414591676
147,2022-05-03,957701.9514246827
148,2022-05-04,988192.7951365358
149,2022-05-05,951063.2629023439
150,2022-05-06,949395.4246760255
151,2022-05-09,906848.7218485719
152,2022-05-10,905064.3093424684
153,2022-05-11,890539.0386134034
154,2022-05-12,893768.4105540162
155,2022-05-13,919643.298119629
156,2022-05-16,915260.8719569093
157,2022-05-17,935086.6849604493
158,2022-05-18,892265.8065348512
159,2022-05-19,889142.7521448976
160,2022-05-20,880850.5896845704
161,2022-05-23,895381.1325007326
162,2022-05-24,886348.6461573488
163,2022-05-25,902850.3962336427
164,2022-05-26,930103.6872797853
165,2022-05-27,953746.1386729127
166,2022-05-31,950288.5053263551
167,2022-06-01,946666.2544413453
168,2022-06-02,964008.1424342042
169,2022-06-03,952609.8797922975
170,2022-06-06,957634.7322703248
171,2022-06-07,967201.3774348146
172,2022-06-08,959267.4366923219
173,2022-06-09,939998.9014521486
174,2022-06-10,910418.2905741578
175,2022-06-13,872139.0361796266
176,2022-06-14,871002.9279490358
177,2022-06-15,879578.076951111
178,2022-06-16,840439.4938593751
179,2022-06-17,833455.1964197999
180,2022-06-21,858572.5613489992
181,2022-06-22,848817.8315440065
182,2022-06-23,846334.7147303468
183,2022-06-24,873405.3195429689
184,2022-06-27,873796.9329539186
185,2022-06-28,860092.026635254
186,2022-06-29,851473.797326172
187,2022-06-30,842231.8111582643
188,2022-07-01,854572.1845789796
189,2022-07-05,851929.7410975343
190,2022-07-06,848800.0469523317
191,2022-07-07,868417.3202982789
192,2022-07-08,867194.4126063234
193,2022-07-11,852816.2876215822
194,2022-07-12,845941.467499817
195,2022-07-13,845285.3135004884
196,2022-07-14,838944.1314249879
197,2022-07-15,853792.0059595949
198,2022-07-18,857179.4251185304
199,2022-07-19,884527.1931162721
200,2022-07-20,894791.8291026002
201,2022-07-21,902911.8209849244
202,2022-07-22,897854.6666499025
203,2022-07-25,902520.6708689576
204,2022-07-26,885476.3481379396
205,2022-07-27,909177.8229456788
206,2022-07-28,922690.0619898683
207,2022-07-29,952896.173157776
208,2022-08-01,950515.9363947755
209,2022-08-02,943607.6898203737
210,2022-08-03,952039.8469782716
211,2022-08-04,947543.5381632692
212,2022-08-05,944614.543130005
213,2022-08-08,947375.5684519655
214,2022-08-09,943242.4699641115
215,2022-08-10,963896.8609171754
216,2022-08-11,970510.267411316
